# Sesion:6 Fecha:2026-03-26 20:12:29 Shots:1 Duracion:11,36s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm,pitchLat
1.9990,-0.068481,-0.162048,0.708557,-0.683350,-9.3336
2.0030,-0.069092,-0.161377,0.707947,-0.684082,-9.2377
2.0110,-0.069092,-0.161377,0.707947,-0.684082,-9.1465
2.0200,-0.069519,-0.160461,0.707520,-0.684753,-9.0631
2.0280,-0.069763,-0.159607,0.706909,-0.685486,-8.9659
2.0320,-0.070068,-0.158997,0.706055,-0.686523,-8.8435
2.0400,-0.070068,-0.158997,0.706055,-0.686523,-8.7271
2.0520,-0.070496,-0.158813,0.704956,-0.687622,-8.5932
2.0560,-0.070984,-0.159058,0.703613,-0.688904,-8.4349
2.0640,-0.071533,-0.159485,0.702087,-0.690308,-8.2650
2.0730,-0.071533,-0.159485,0.702087,-0.690308,-8.1036
2.0810,-0.072266,-0.159912,0.700745,-0.691467,-7.9546
2.0890,-0.073059,-0.160278,0.699646,-0.692444,-7.8247
2.0930,-0.073853,-0.160461,0.698730,-0.693237,-7.7070
2.1010,-0.073853,-0.160461,0.698730,-0.693237,-7.5952
2.1100,-0.074646,-0.160522,0.697815,-0.694031,-7.4828
2.1180,-0.075378,-0.160767,0.696960,-0.694763,-7.3739
2.1220,-0.076294,-0.161194,0.696228,-0.695312,-7.2742
2.1300,-0.076294,-0.161194,0.696228,-0.695312,-7.1796
2.1420,-0.077393,-0.161926,0.695374,-0.695923,-7.0824
2.1470,-0.078735,-0.163025,0.694336,-0.696472,-6.9762
2.1540,-0.080383,-0.164490,0.693176,-0.697082,-6.8631
2.1620,-0.080383,-0.164490,0.693176,-0.697082,-6.7557
