# Sesion:3 Fecha:2026-03-08 15:38:50 Shots:0 Duracion:14,95s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm
5.3990,14.3750,-34.7500,150.4014,-572.9578,-50.1338,594.4869,0.0600,-0.0600,-0.2100,0.2265,5.6500,-0.0600,-8.2700,26,-15.3750,-7.0000,40.3750,0,0,0,1
5.4230,14.3750,-34.5625,42.9718,-411.8134,21.4859,414.6065,0.1500,-0.0600,0.0400,0.1664,5.7200,-0.0700,-8.0200,26,-15.3750,-7.0000,40.3750,0,0,0,1
5.4400,14.4375,-34.4375,-64.4578,-422.5564,46.5528,429.9719,0.0900,-0.1500,0.0500,0.1819,5.6500,-0.1600,-8.0300,26,-15.3750,-7.0000,40.3750,0,0,0,1
5.4600,14.4375,-34.3125,-146.8204,-512.0811,-21.4859,533.1463,0.1000,-0.1000,-0.1000,0.1732,5.6300,-0.1000,-8.2000,26,-15.3750,-6.1875,41.0625,0,0,0,1
5.4850,14.4375,-34.1250,-107.4296,-537.1480,-35.8099,548.9548,0.0900,-0.0700,-0.0900,0.1453,5.5900,-0.0700,-8.2100,26,-15.3750,-6.1875,41.0625,0,0,0,1
5.5010,14.4375,-33.9375,60.8768,-555.0529,-17.9049,558.6683,0.1300,-0.0500,-0.0600,0.1517,5.6000,-0.0400,-8.2000,26,-16.1875,-5.8750,40.7500,0,0,0,1
5.5220,14.4375,-33.7500,-10.7430,-562.2149,-3.5810,562.3289,0.1400,-0.0300,-0.1100,0.1806,5.5900,-0.0300,-8.2600,26,-16.1875,-5.8750,40.7500,0,0,0,1
5.5420,14.4375,-33.5625,-186.2113,-447.6233,60.8768,488.6177,0.1100,-0.1000,-0.0500,0.1568,5.5400,-0.0900,-8.2200,26,-16.1875,-5.8750,40.7500,0,0,0,1
5.5620,14.5000,-33.4375,-164.7254,-383.1655,125.3345,435.4986,0.0600,-0.1400,-0.0700,0.1676,5.4700,-0.1200,-8.2500,26,-15.7500,-7.0000,41.0625,0,0,0,1
5.5830,14.5000,-33.3125,-111.0106,-426.1374,39.3908,442.1177,0.0800,-0.0800,-0.1500,0.1879,5.4700,-0.0700,-8.3400,26,-15.7500,-7.0000,41.0625,0,0,0,1
5.6030,14.5000,-33.1250,-39.3908,-458.3663,-53.7148,463.1809,0.0600,-0.0500,-0.1300,0.1517,5.4200,-0.0300,-8.3400,26,-16.8750,-6.1875,40.7500,0,0,0,1
5.6240,14.5000,-33.0000,7.1620,-469.1092,-57.2958,472.6495,0.1300,-0.0500,-0.1500,0.2047,5.4700,-0.0300,-8.3700,26,-16.8750,-6.1875,40.7500,0,0,0,1
5.6450,14.5000,-32.8125,28.6479,-444.0423,-46.5528,447.3941,0.1300,-0.0100,-0.1900,0.2304,5.4500,0.0100,-8.4300,26,-16.8750,-6.1875,40.7500,0,0,0,1
5.6650,14.5000,-32.6875,32.2289,-325.8698,42.9718,330.2671,0.1400,-0.0300,-0.1800,0.2300,5.4400,-0.0100,-8.4300,26,-15.7500,-6.2500,40.7500,0,0,0,1
5.6850,14.5000,-32.6250,-42.9718,-282.8979,78.7817,296.7901,0.0800,-0.0800,-0.0900,0.1446,5.3700,-0.0600,-8.3500,26,-15.7500,-6.2500,40.7500,0,0,0,1
5.7030,14.5625,-32.5000,-3.5810,-297.2219,71.6197,305.7500,0.0300,-0.1200,-0.1500,0.1944,5.3000,-0.1000,-8.4100,26,-15.0625,-6.6875,41.5000,0,0,0,1
5.7260,14.5625,-32.3750,57.2958,-286.4789,21.4859,292.9413,0.0400,-0.1200,-0.1200,0.1744,5.3000,-0.1100,-8.3900,26,-15.0625,-6.6875,41.5000,0,0,0,1
5.7430,14.5625,-32.3125,7.1620,-307.9648,-78.7817,317.9626,0.0900,-0.1200,0.0000,0.1500,5.3400,-0.1000,-8.2900,26,-15.0625,-6.6875,41.5000,0,0,0,1
5.7640,14.5000,-32.1875,28.6479,-361.6796,-136.0775,387.4918,0.1700,-0.0100,-0.1000,0.1975,5.4000,0.0000,-8.3900,26,-15.0625,-6.2500,42.6875,0,0,0,1
5.7880,14.4375,-32.0625,-28.6479,-336.6127,-93.1056,350.4247,0.1600,-0.0100,-0.1200,0.2002,5.3700,0.0100,-8.4300,26,-15.0625,-6.2500,42.6875,0,0,0,1
5.8040,14.4375,-31.9375,-68.0387,-264.9930,-3.5810,273.6117,0.1900,-0.0800,0.0000,0.2062,5.3800,-0.0500,-8.3100,26,-15.3750,-6.2500,41.8750,0,0,0,1
5.8290,14.4375,-31.8750,-21.4859,-247.0881,17.9049,248.6659,0.1300,-0.1400,0.0000,0.1910,5.3100,-0.1100,-8.3300,26,-15.3750,-6.2500,41.8750,0,0,0,1
5.8450,14.5000,-31.8125,-100.2676,-261.4120,-28.6479,281.4436,0.1400,-0.0900,0.0300,0.1691,5.3100,-0.0500,-8.2900,26,-15.3750,-6.2500,41.8750,0,0,0,1
5.8660,14.5000,-31.6875,-146.8204,-340.1937,-28.6479,371.6298,0.1500,-0.0700,-0.0300,0.1682,5.3000,-0.0300,-8.3700,26,-14.6875,-7.0625,41.0000,0,0,0,1
5.8900,14.5000,-31.5625,-118.1725,-300.8029,3.5810,323.2026,0.1100,-0.1300,-0.0400,0.1749,5.2100,-0.1300,-8.3600,26,-14.6875,-7.0625,41.0000,0,0,0,1
5.9070,14.5000,-31.5000,-139.6585,-307.9648,-28.6479,339.3634,0.1000,-0.1300,-0.0800,0.1825,5.2300,-0.0800,-8.4400,26,-15.3750,-7.0625,41.8750,0,0,0,1
5.9310,14.5000,-31.3750,-46.5528,-361.6796,-103.8486,379.1620,0.2200,-0.0700,0.0600,0.2385,5.3200,-0.0100,-8.3000,26,-15.3750,-7.0625,41.8750,0,0,0,1
5.9480,14.4375,-31.2500,-75.2007,-461.9472,-121.7535,483.6055,0.2100,-0.1000,0.0800,0.2460,5.2300,0.0300,-8.4700,26,-15.0625,-7.0625,42.1875,0,0,0,1
5.9680,14.4375,-31.0625,-103.8486,-540.7290,-118.1725,563.1492,0.1500,-0.0700,-0.0500,0.1729,5.2600,0.1100,-8.6200,26,-15.0625,-7.0625,42.1875,0,0,0,1
5.9920,14.4375,-30.8750,-118.1725,-418.9754,-25.0669,436.0430,0.1200,-0.0400,-0.1200,0.1744,5.1600,0.0400,-8.5400,26,-15.0625,-7.0625,42.1875,0,0,0,1
6.0090,14.4375,-30.8125,-229.1831,-286.4789,125.3345,387.6903,0.0400,-0.1200,-0.0900,0.1552,5.0600,-0.0300,-8.5200,26,-14.2500,-6.0000,42.1875,0,0,0,1
6.0300,14.5625,-30.6875,-153.9824,-376.0036,32.2289,407.5880,0.0400,-0.1900,-0.0100,0.1944,5.0400,-0.0900,-8.4500,26,-14.2500,-6.0000,42.1875,0,0,0,1
6.0500,14.5625,-30.5625,-71.6197,-479.8522,-68.0387,489.9151,0.0600,-0.1100,-0.0300,0.1288,5.1100,-0.0100,-8.4800,26,-14.6875,-7.0625,41.8750,0,0,0,1
6.0700,14.5000,-30.3750,-25.0669,-658.9015,-214.8592,693.5013,0.1700,0.0300,-0.2000,0.2642,5.1100,0.1300,-8.6700,26,-14.6875,-7.0625,41.8750,0,0,0,1
6.0910,14.3750,-30.1250,128.9155,-698.2923,-164.7254,728.9484,0.2200,0.0700,-0.1800,0.2927,5.1300,0.1800,-8.6700,26,-14.6875,-7.0625,41.8750,0,0,0,1
6.1110,14.3750,-29.8750,179.0493,-676.8064,-68.0387,703.3881,0.2500,0.0400,-0.1600,0.2995,5.1300,0.1500,-8.6700,26,-14.6875,-5.6875,41.3750,0,0,0,1
6.1320,14.3750,-29.6875,-207.6972,-436.8803,196.9542,522.2964,0.1200,-0.1100,-0.0300,0.1655,4.9800,0.0000,-8.5500,26,-14.6875,-5.6875,41.3750,0,0,0,1
6.1520,14.5000,-29.5625,-250.6690,-401.0705,243.5071,531.9664,-0.0100,-0.1800,-0.1400,0.2283,4.8200,-0.0700,-8.6700,26,-13.8750,-6.2500,41.8750,0,0,0,1
6.1720,14.5625,-29.4375,-143.2395,-383.1655,28.6479,410.0660,0.0700,-0.0500,-0.2200,0.2362,4.8900,0.0500,-8.7600,26,-13.8750,-6.2500,41.8750,0,0,0,1
6.1930,14.5625,-29.2500,-28.6479,-451.2043,-100.2676,463.0978,0.1800,-0.0600,-0.0500,0.1962,4.9700,0.0500,-8.6000,26,-13.8750,-6.2500,41.8750,0,0,0,1
6.2100,14.5000,-29.1250,100.2676,-529.9860,-107.4296,549.9817,0.1000,-0.0700,-0.1500,0.1934,4.8700,0.0300,-8.7200,26,-13.5625,-6.6875,42.1875,0,0,0,1
6.2340,14.4375,-28.9375,111.0106,-565.7958,-89.5247,583.4920,0.1800,-0.0300,-0.1900,0.2634,4.9200,0.0700,-8.7700,26,-13.5625,-6.6875,42.1875,0,0,0,1
6.2510,14.4375,-28.7500,93.1056,-529.9860,-71.6197,542.8473,0.1700,-0.0100,-0.2400,0.2943,4.8800,0.0900,-8.8400,26,-13.8750,-6.6875,42.5625,0,0,0,1
6.2720,14.3750,-28.5625,107.4296,-390.3275,10.7430,404.9841,0.1900,-0.0700,-0.1000,0.2258,4.8800,0.0300,-8.7100,26,-13.8750,-6.6875,42.5625,0,0,0,1
6.2920,14.4375,-28.4375,-21.4859,-329.4508,96.6866,344.0171,0.1100,-0.1000,-0.1000,0.1792,4.7800,0.0000,-8.7200,26,-13.8750,-6.6875,42.5625,0,0,0,1
6.3120,14.4375,-28.3750,-32.2289,-297.2219,114.5916,320.1730,0.1200,-0.1400,-0.0100,0.1847,4.7700,-0.0400,-8.6400,26,-13.5625,-5.2500,42.5625,0,0,0,1
6.3330,14.5000,-28.2500,-21.4859,-347.3557,53.7148,352.1405,0.1800,-0.1100,-0.0100,0.2112,4.8200,-0.0100,-8.6400,26,-13.5625,-5.2500,42.5625,0,0,0,1
6.3530,14.5000,-28.1875,3.5810,-465.5282,60.8768,469.5054,0.1700,-0.0600,-0.0300,0.1828,4.7900,0.0200,-8.6800,26,-13.5625,-6.6875,42.5625,0,0,0,1
6.3730,14.5000,-28.0000,25.0669,-458.3663,78.7817,465.7623,0.0600,-0.1200,-0.1300,0.1868,4.6500,-0.0300,-8.7900,26,-13.5625,-6.6875,42.5625,0,0,0,1
6.3940,14.5625,-27.8125,-32.2289,-415.3944,3.5810,416.6582,0.1300,-0.0900,-0.0700,0.1729,4.7100,0.0000,-8.7400,26,-13.5625,-6.6875,42.5625,0,0,0,1
6.4100,14.5625,-27.7500,-82.3627,-379.5845,50.1338,391.6394,0.2200,0.0000,-0.1000,0.2417,4.7800,0.0900,-8.7800,26,-13.5625,-7.5000,42.1875,0,0,0,1
6.4310,14.5625,-27.6250,-157.5634,-361.6796,85.9437,403.7632,0.1700,-0.1300,0.0000,0.2140,4.7200,-0.0300,-8.6800,26,-13.5625,-7.5000,42.1875,0,0,0,1
6.4520,14.6250,-27.5000,-68.0387,-393.9085,68.0387,405.4904,0.0700,-0.1400,-0.0200,0.1578,4.6000,-0.0500,-8.7200,26,-12.8750,-6.2500,42.1875,0,0,0,1
6.4720,14.6250,-27.3750,7.1620,-504.9191,-17.9049,505.2872,0.1100,-0.1300,-0.0400,0.1749,4.6100,-0.0400,-8.7500,26,-12.8750,-6.2500,42.1875,0,0,0,1
6.4930,14.6250,-27.1875,-100.2676,-565.7958,-75.2007,579.5116,0.1500,-0.0500,-0.1600,0.2249,4.6200,0.0400,-8.8900,26,-12.8750,-6.2500,42.1875,0,0,0,1
6.5130,14.6250,-27.0000,-136.0775,-519.2430,-39.3908,538.2211,0.1300,-0.0600,-0.1900,0.2379,4.5700,0.0300,-8.9300,26,-13.5000,-6.0625,41.8750,0,0,0,1
6.5340,14.6250,-26.8125,-71.6197,-519.2430,17.9049,524.4647,0.1400,-0.0900,-0.1100,0.1995,4.5500,0.0000,-8.8600,26,-13.5000,-6.0625,41.8750,0,0,0,1
6.5540,14.6250,-26.6250,-14.3239,-562.2149,14.3239,562.5797,0.1900,0.0300,-0.1800,0.2634,4.5800,0.1300,-8.9500,26,-12.7500,-7.1875,43.0000,0,0,0,1
6.5740,14.6250,-26.4375,-3.5810,-501.3381,-25.0669,501.9771,0.1000,-0.0100,-0.2200,0.2419,4.4600,0.0800,-9.0100,26,-12.7500,-7.1875,43.0000,0,0,0,1
6.5950,14.6250,-26.3125,17.9049,-490.5951,-75.2007,496.6481,0.1800,-0.0300,-0.0600,0.1921,4.5200,0.0700,-8.8600,26,-12.7500,-7.1875,43.0000,0,0,0,1
6.6110,14.5625,-26.1250,78.7817,-569.3768,-96.6866,582.8764,0.2100,-0.0300,-0.0700,0.2234,4.5200,0.0600,-8.8800,26,-13.0625,-5.7500,42.5000,0,0,0,1
6.6320,14.5625,-25.9375,189.7923,-712.6163,-46.5528,738.9251,0.2000,-0.0500,-0.0400,0.2100,4.4700,0.0300,-8.8600,26,-13.0625,-5.7500,42.5000,0,0,0,1
6.6520,14.5000,-25.6875,42.9718,-673.2254,7.1620,674.6335,0.1000,-0.1100,-0.0200,0.1500,4.3400,-0.0200,-8.8700,26,-12.3750,-7.1875,42.5000,0,0,0,1
6.6730,14.5000,-25.4375,-111.0106,-623.0916,21.4859,633.2678,0.0500,-0.1600,-0.0700,0.1817,4.2600,-0.0700,-8.9300,26,-12.3750,-7.1875,42.5000,0,0,0,1
6.6930,14.5625,-25.1875,-136.0775,-612.3486,-25.0669,627.7868,0.0800,-0.2500,-0.0200,0.2632,4.2500,-0.1500,-8.9000,26,-12.3750,-7.1875,42.5000,0,0,0,1
6.7130,14.5625,-25.0625,-85.9437,-666.0634,-57.2958,674.0249,0.1400,-0.1100,-0.0200,0.1792,4.2800,-0.0100,-8.9100,26,-12.3750,-6.0625,42.0625,0,0,0,1
6.7340,14.5000,-24.8125,42.9718,-834.3698,-222.0211,864.4727,0.0800,-0.0600,-0.2800,0.2973,4.1800,0.0300,-9.1900,26,-12.3750,-6.0625,42.0625,0,0,0,1
6.7540,14.3750,-24.3750,57.2958,-794.9790,-272.1550,842.2248,0.2000,0.0400,-0.2700,0.3384,4.2500,0.1400,-9.2000,26,-12.3750,-6.3750,42.8750,0,0,0,1
6.7750,14.3125,-24.1875,53.7148,-630.2536,-128.9155,645.5417,0.2300,0.0100,-0.0900,0.2472,4.2500,0.1100,-9.0400,26,-12.3750,-6.3750,42.8750,0,0,0,1
6.7950,14.3125,-24.0000,21.4859,-512.0811,14.3239,512.7318,0.1200,-0.0400,-0.1400,0.1887,4.1100,0.0500,-9.1000,26,-12.3750,-6.3750,42.8750,0,0,0,1
6.8120,14.3125,-23.9375,32.2289,-444.0423,71.6197,450.9342,0.1000,-0.0600,-0.1900,0.2229,4.0700,0.0300,-9.1600,26,-12.0000,-6.7500,42.5000,0,0,0,1
6.8360,14.3125,-23.7500,57.2958,-379.5845,82.3627,392.6205,0.1200,-0.0500,-0.1900,0.2302,4.0700,0.0400,-9.1600,26,-12.0000,-6.7500,42.5000,0,0,0,1
6.8530,14.3750,-23.6250,82.3627,-333.0317,75.2007,351.2106,0.0900,-0.0400,-0.2100,0.2319,4.0200,0.0400,-9.2000,26,-11.2500,-7.1875,43.6875,0,0,0,1
6.8730,14.3750,-23.5625,100.2676,-254.2500,60.8768,280.0047,0.1400,-0.0200,-0.1200,0.1855,4.0500,0.0500,-9.1100,26,-11.2500,-7.1875,43.6875,0,0,0,1
6.8940,14.3750,-23.3750,82.3627,-361.6796,14.3239,371.2155,0.1200,-0.0800,-0.1300,0.1942,4.0200,0.0000,-9.1300,26,-11.2500,-7.1875,43.6875,0,0,0,1
6.9140,14.3750,-23.3125,96.6866,-361.6796,82.3627,383.3328,0.1500,-0.0900,-0.0100,0.1752,4.0300,-0.0100,-9.0200,26,-12.0000,-6.7500,44.5000,0,0,0,1
6.9350,14.4375,-23.1875,32.2289,-372.4226,85.9437,383.5669,0.0700,-0.1100,-0.2000,0.2387,3.9300,-0.0400,-9.2100,26,-12.0000,-6.7500,44.5000,0,0,0,1
6.9550,14.4375,-23.0625,60.8768,-315.1268,42.9718,323.8170,0.1100,-0.1000,-0.0900,0.1738,3.9500,-0.0400,-9.1200,26,-11.2500,-7.2500,43.2500,0,0,0,1
6.9760,14.4375,-23.0000,-25.0669,-304.3838,42.9718,308.4225,0.1800,-0.0800,-0.1200,0.2307,4.0100,-0.0200,-9.1500,26,-11.2500,-7.2500,43.2500,0,0,0,1
6.9960,14.5000,-22.8750,-64.4578,-293.6409,53.7148,305.3933,0.1400,-0.0900,-0.1100,0.1995,3.9500,-0.0200,-9.1400,26,-11.2500,-7.2500,43.2500,0,0,0,1
7.0130,14.5000,-22.8125,-7.1620,-300.8029,85.9437,312.9217,0.1700,-0.1100,-0.0500,0.2086,3.9600,-0.0500,-9.0900,26,-10.5000,-6.5000,43.2500,0,0,0,1
7.0370,14.5000,-22.6875,14.3239,-318.7078,71.6197,326.9697,0.2200,-0.0700,0.0500,0.2362,4.0000,-0.0100,-8.9800,26,-10.5000,-6.5000,43.2500,0,0,0,1
7.0540,14.5625,-22.6250,-68.0387,-451.2043,60.8768,460.3483,0.1500,-0.0700,0.1100,0.1987,3.9200,-0.0100,-8.9300,26,-11.6875,-7.2500,42.5000,0,0,0,1
7.0740,14.5625,-22.4375,-139.6585,-547.8909,7.1620,565.4558,0.1200,-0.0800,-0.2100,0.2548,3.8600,-0.0200,-9.2800,26,-11.6875,-7.2500,42.5000,0,0,0,1
7.0950,14.5625,-22.1875,-118.1725,-497.7571,-10.7430,511.7053,0.1700,-0.0900,-0.0700,0.2047,3.8800,-0.0200,-9.1500,26,-11.6875,-7.2500,42.5000,0,0,0,1
7.1150,14.6250,-22.1250,-68.0387,-540.7290,17.9049,545.2868,0.2700,-0.0100,-0.0300,0.2718,3.9600,0.0500,-9.1200,26,-11.2500,-6.5000,42.3750,0,0,0,1
7.1350,14.6250,-21.9375,14.3239,-651.7395,39.3908,653.0859,0.2100,-0.0400,-0.0800,0.2283,3.8600,0.0200,-9.1800,26,-11.2500,-6.5000,42.3750,0,0,0,1
7.1560,14.6250,-21.7500,-35.8099,-669.6444,57.2958,673.0444,0.2100,-0.0400,-0.1100,0.2404,3.8300,0.0200,-9.2200,26,-10.8750,-6.1875,43.1875,0,0,0,1
7.1760,14.6250,-21.5000,32.2289,-683.9684,111.0106,693.6676,0.1100,-0.0500,-0.1800,0.2168,3.7000,0.0000,-9.3100,26,-10.8750,-6.1875,43.1875,0,0,0,1
7.1970,14.6875,-21.1875,7.1620,-694.7114,85.9437,700.0439,0.1100,-0.1100,-0.1300,0.2027,3.6500,-0.0500,-9.2700,26,-10.8750,-6.1875,43.1875,0,0,0,1
7.2130,14.6875,-21.0625,103.8486,-726.9402,3.5810,734.3292,0.0800,-0.0700,-0.2700,0.2902,3.5800,0.0000,-9.4200,26,-10.5000,-6.5000,43.5625,0,0,0,1
7.2380,14.6875,-20.8125,53.7148,-644.5775,-60.8768,649.6702,0.0800,-0.0900,-0.2400,0.2685,3.5500,-0.0300,-9.4100,26,-10.5000,-6.5000,43.5625,0,0,0,1
7.2540,14.6875,-20.5625,21.4859,-569.3768,-46.5528,571.6807,0.1100,-0.0700,-0.2100,0.2472,3.5400,-0.0100,-9.3900,26,-9.7500,-6.8750,43.1875,0,0,0,1
7.2750,14.6875,-20.3750,-7.1620,-515.6621,-10.7430,515.8237,0.0900,-0.1400,-0.0500,0.1738,3.5000,-0.0800,-9.2500,26,-9.7500,-6.8750,43.1875,0,0,0,1
7.2950,14.6875,-20.1250,32.2289,-504.9191,57.2958,509.1805,0.0100,-0.1300,-0.2400,0.2731,3.3900,-0.0800,-9.4500,26,-9.7500,-6.8750,43.1875,0,0,0,1
7.3150,14.6875,-20.0625,0.0000,-393.9085,3.5810,393.9248,0.1100,-0.1200,-0.1400,0.2147,3.4700,-0.0600,-9.3600,26,-10.5000,-6.1875,43.5625,0,0,0,1
7.3360,14.6875,-19.9375,107.4296,-433.2994,-28.6479,447.3367,0.1900,-0.0700,-0.0700,0.2142,3.5200,-0.0200,-9.2900,26,-10.5000,-6.1875,43.5625,0,0,0,1
7.3560,14.6875,-19.8125,71.6197,-508.5001,-57.2958,516.7055,0.1500,-0.1100,-0.0500,0.1926,3.4600,-0.0700,-9.2800,26,-10.5000,-6.5000,44.0000,0,0,0,1
7.3770,14.6875,-19.6250,7.1620,-494.1761,-10.7430,494.3448,0.2000,-0.0300,-0.0800,0.2175,3.4900,0.0000,-9.3200,26,-10.5000,-6.5000,44.0000,0,0,0,1
7.3970,14.6875,-19.3750,-39.3908,-540.7290,35.8099,543.3432,0.2000,0.0000,-0.0600,0.2088,3.4600,0.0400,-9.3100,26,-10.5000,-6.5000,44.0000,0,0,0,1
7.4140,14.6875,-19.3125,-111.0106,-583.7008,71.6197,598.4641,0.1300,-0.0500,-0.1500,0.2047,3.3600,0.0000,-9.4100,26,-11.2500,-6.2500,42.7500,0,0,0,1
7.4350,14.6875,-19.1250,-146.8204,-533.5670,111.0106,564.4230,0.0000,-0.1600,-0.2100,0.2640,3.1800,-0.1100,-9.4800,26,-11.2500,-6.2500,42.7500,0,0,0,1
7.4550,14.7500,-18.9375,-132.4965,-526.4050,75.2007,548.0079,0.1300,-0.1200,-0.1200,0.2138,3.3000,-0.0600,-9.4000,26,-9.3750,-6.5625,44.0000,0,0,0,1
7.4750,14.7500,-18.7500,60.8768,-565.7958,-28.6479,569.7821,0.1800,-0.0600,-0.1500,0.2419,3.3200,0.0000,-9.4400,26,-9.3750,-6.5625,44.0000,0,0,0,1
7.4960,14.7500,-18.5625,125.3345,-741.2642,-93.1056,757.5289,0.2100,-0.1000,0.0000,0.2326,3.3200,-0.0500,-9.3000,26,-9.3750,-6.5625,44.0000,0,0,0,1
7.5160,14.6875,-18.3125,157.5634,-823.6268,-111.0106,845.8787,0.0500,-0.0800,-0.2500,0.2672,3.1100,-0.0300,-9.5700,26,-10.1875,-6.2500,44.0000,0,0,0,1
7.5360,14.6875,-18.0000,103.8486,-791.3980,-71.6197,801.3892,0.0800,-0.0400,-0.2200,0.2375,3.0900,0.0000,-9.5500,26,-10.1875,-6.2500,44.0000,0,0,0,1
7.5530,14.6250,-17.7500,-53.7148,-555.0529,60.8768,560.9589,0.1300,-0.1100,-0.1200,0.2083,3.1100,-0.0800,-9.4600,26,-9.3750,-6.5625,43.0625,0,0,0,1
7.5780,14.6875,-17.5625,-21.4859,-465.5282,71.6197,471.4950,0.1200,-0.1100,-0.1300,0.2083,3.0800,-0.0700,-9.4900,26,-9.3750,-6.5625,43.0625,0,0,0,1
7.5980,14.6875,-17.3125,-7.1620,-512.0811,17.9049,512.4440,0.1500,-0.1200,-0.0700,0.2045,3.0700,-0.0900,-9.4300,26,-9.3750,-6.5625,43.0625,0,0,0,1
7.6150,14.6875,-17.2500,14.3239,-558.6339,-14.3239,559.0010,0.1700,-0.0700,-0.0400,0.1881,3.0700,-0.0400,-9.4100,26,-9.3750,-6.5625,43.8750,0,0,0,1
7.6350,14.6875,-17.0625,146.8204,-834.3698,-207.6972,872.2771,0.1000,0.0000,-0.3000,0.3162,2.9600,0.0200,-9.6800,26,-9.3750,-6.5625,43.8750,0,0,0,1
7.6560,14.5625,-16.7500,85.9437,-633.8346,-132.4965,653.2135,0.1300,-0.0200,-0.2800,0.3094,2.9400,0.0000,-9.6700,26,-8.6875,-7.0625,44.2500,0,0,0,1
7.6760,14.5000,-16.5625,10.7430,-526.4050,-68.0387,530.8925,0.1500,-0.0200,-0.1400,0.2062,2.9400,0.0000,-9.5400,26,-8.6875,-7.0625,44.2500,0,0,0,1
7.6970,14.5625,-16.3125,-39.3908,-451.2043,139.6585,473.9635,0.1300,-0.0400,-0.2400,0.2759,2.8900,-0.0200,-9.6500,26,-8.6875,-7.0625,44.2500,0,0,0,1
7.7170,14.5625,-16.2500,-3.5810,-376.0036,222.0211,436.6748,0.1400,-0.0900,-0.0900,0.1892,2.8800,-0.0700,-9.5000,26,-9.0000,-6.6875,43.8750,0,0,0,1
7.7370,14.6250,-16.1250,7.1620,-451.2043,118.1725,466.4776,0.1400,-0.1300,0.0100,0.1913,2.8500,-0.1100,-9.4000,26,-9.0000,-6.6875,43.8750,0,0,0,1
7.7540,14.6875,-15.9375,21.4859,-508.5001,60.8768,512.5817,0.1600,-0.0900,-0.0300,0.1860,2.8500,-0.0800,-9.4700,26,-7.8750,-7.5000,43.8750,0,0,0,1
7.7780,14.6875,-15.7500,39.3908,-676.8064,32.2289,678.7174,0.0700,-0.1100,-0.2200,0.2557,2.7200,-0.1000,-9.6600,26,-7.8750,-7.5000,43.8750,0,0,0,1
7.7950,14.6875,-15.4375,21.4859,-569.3768,46.5528,571.6807,0.1400,-0.0200,-0.1900,0.2369,2.7500,-0.0100,-9.6400,26,-7.8750,-7.5000,43.8750,0,0,0,1
7.8160,14.7500,-15.3750,-57.2958,-483.4331,71.6197,492.0567,0.1000,-0.1000,-0.1800,0.2289,2.6900,-0.0900,-9.6400,26,-7.8750,-7.0625,44.6875,0,0,0,1
7.8360,14.7500,-15.1875,35.8099,-422.5564,93.1056,434.1715,0.1400,-0.0100,-0.2100,0.2526,2.7100,0.0000,-9.6700,26,-7.8750,-7.0625,44.6875,0,0,0,1
7.8560,14.7500,-15.0625,-32.2289,-386.7465,85.9437,397.4895,0.1400,-0.1100,-0.1400,0.2265,2.6800,-0.1100,-9.6100,26,-8.2500,-6.6875,44.2500,0,0,0,1
7.8770,14.8125,-14.9375,-28.6479,-433.2994,82.3627,441.9872,0.0700,-0.1600,-0.1300,0.2177,2.5900,-0.1600,-9.6100,26,-8.2500,-6.6875,44.2500,0,0,0,1
7.8970,14.8125,-14.6875,153.9824,-487.0141,-7.1620,510.8274,0.1900,-0.1100,0.0600,0.2276,2.6800,-0.1100,-9.4100,26,-8.2500,-6.6875,44.2500,0,0,0,1
7.9180,14.8125,-14.6250,186.2113,-587.2817,-50.1338,618.1326,0.2400,-0.0700,-0.0400,0.2532,2.7100,-0.0900,-9.5300,26,-8.2500,-7.0625,44.2500,0,0,0,1
7.9380,14.8125,-14.4375,128.9155,-777.0740,-46.5528,789.0693,0.1800,-0.1200,0.0000,0.2163,2.6100,-0.1400,-9.4900,26,-8.2500,-7.0625,44.2500,0,0,0,1
7.9550,14.7500,-14.1875,39.3908,-673.2254,10.7430,674.4624,0.1700,0.0600,-0.3300,0.3760,2.5600,0.0400,-9.8400,26,-7.8750,-6.3750,45.0000,0,0,0,1
7.9790,14.8125,-13.9375,-132.4965,-490.5951,121.7535,522.5541,0.1000,-0.1100,-0.1600,0.2184,2.4600,-0.1300,-9.6800,26,-7.8750,-6.3750,45.0000,0,0,0,1
7.9990,14.8750,-13.7500,-89.5247,-333.0317,179.0493,388.5659,0.0600,-0.1500,-0.2600,0.3061,2.4000,-0.1700,-9.7800,26,-7.8750,-6.3750,45.0000,0,0,0,1
8.0160,14.8750,-13.6875,17.9049,-361.6796,132.4965,385.6009,0.0500,-0.0700,-0.1600,0.1817,2.3700,-0.1000,-9.6900,26,-7.5000,-6.1875,44.1875,0,0,0,1
8.0370,14.9375,-13.5625,96.6866,-515.6621,64.4578,528.5929,0.1800,-0.0500,-0.0600,0.1962,2.4700,-0.0800,-9.5900,26,-7.5000,-6.1875,44.1875,0,0,0,1
8.0570,14.9375,-13.3750,100.2676,-623.0916,-7.1620,631.1482,0.0900,-0.0300,-0.1800,0.2035,2.3500,-0.0600,-9.7300,26,-7.1875,-6.5000,44.5625,0,0,0,1
8.0770,14.9375,-13.1875,114.5916,-587.2817,-10.7430,598.4534,0.0400,-0.0700,-0.2400,0.2532,2.2700,-0.1100,-9.7900,26,-7.1875,-6.5000,44.5625,0,0,0,1
