# Sesion:122 Fecha:2026-03-08 21:10:19 Shots:32 Duracion:12,80s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm,pitchLat
2.9690,184.8125,-10.1250,-232.7641,-14.3239,-7.1620,233.3144,-0.0700,0.5900,0.2900,0.6611,1.6500,-1.7200,-9.0700,26,-8.8750,-10.7500,27.5625,2,3,1,3,166.0000
2.9900,185.5625,-10.0625,-393.9085,-225.6021,100.2676,464.8804,-0.0500,0.5800,0.5800,0.8218,1.6600,-1.7100,-8.7900,26,-10.3750,-9.6875,27.1875,1,3,1,3,166.1875
3.0140,185.5625,-9.9375,-504.9191,-297.2219,161.1444,607.6608,-0.0700,0.2500,0.8100,0.8506,1.6100,-2.0200,-8.5700,26,-10.3750,-9.6875,27.1875,1,3,1,3,166.3125
3.0390,185.6875,-9.7500,-1504.0142,-501.3381,182.6303,1595.8547,-0.2700,-0.0600,0.7700,0.8182,1.3900,-2.2700,-8.6300,26,-9.5625,-9.6875,27.5625,1,3,1,3,166.7500
3.0630,186.2500,-9.6875,-1686.6445,25.0669,128.9155,1691.7497,-0.3500,0.2100,-0.0600,0.4126,1.2900,-1.8600,-9.5000,26,-9.5625,-9.6875,27.5625,1,3,1,3,167.3125
3.0630,SHOT
3.0840,186.3750,-9.6875,-1335.7078,121.7535,-103.8486,1345.2597,-0.2800,0.0000,-0.2000,0.3441,1.3700,-1.9800,-9.6600,26,-9.5625,-9.6875,27.5625,1,3,1,3,168.0625
3.1080,186.9375,-9.7500,-820.0458,-32.2289,-82.3627,824.8015,0.0400,0.7300,-0.5300,0.9030,1.5800,-1.2300,-10.0400,26,-10.0000,-10.3750,26.7500,1,3,1,3,168.3750
3.1290,186.9375,-9.6875,-461.9472,-107.4296,236.3451,529.9013,0.0300,1.3300,-0.5700,1.4473,1.6800,-0.5400,-10.0600,26,-10.0000,-10.3750,26.7500,1,3,1,3,168.6875
3.1530,187.6250,-9.6250,-329.4508,-136.0775,418.9754,550.0866,-0.1100,0.7600,-0.1600,0.7844,1.5200,-1.1000,-9.6500,26,-9.5625,-11.5625,27.1875,1,3,1,3,168.8125
3.1780,187.7500,-9.5625,-490.5951,-229.1831,451.2043,704.8360,-0.1000,0.1100,0.3300,0.3619,1.5100,-1.9500,-8.9900,26,-9.5625,-11.5625,27.1875,1,3,1,3,168.9375
3.1990,188.2500,-9.4375,-913.1515,-114.5916,-75.2007,923.3807,-0.1600,-0.1600,0.4300,0.4859,1.4500,-1.9500,-9.0600,26,-9.5625,-12.2500,26.7500,1,3,1,3,169.1250
3.2270,188.3125,-9.4375,-1629.3487,50.1338,-17.9049,1630.2181,-0.3300,-0.2300,0.2100,0.4538,1.2700,-1.9300,-9.3000,26,-9.5625,-12.2500,26.7500,1,3,1,3,169.8125
3.2480,188.8750,-9.5000,-1650.8347,111.0106,14.3239,1654.6250,-0.3800,0.2700,0.0000,0.4662,1.2300,-1.3300,-9.5300,26,-9.8750,-11.5625,26.3750,1,3,1,3,170.3750
3.2720,188.8125,-9.4375,-963.2853,-157.5634,-161.1444,989.2989,-0.0300,0.8200,0.0400,0.8215,1.5700,-0.6900,-9.5000,26,-9.8750,-11.5625,26.3750,1,3,1,3,170.8125
3.2920,189.1250,-9.3750,-143.2395,-182.6303,-28.6479,233.8634,-0.1700,0.6600,0.0100,0.6816,1.4300,-0.8400,-9.5400,26,-9.1875,-12.2500,27.1875,1,3,1,3,171.0000
3.3170,189.1250,-9.3125,-3.5810,-243.5071,-39.3908,246.6985,-0.0900,0.4800,-0.0900,0.4966,1.4900,-1.0200,-9.6500,26,-9.1875,-12.2500,27.1875,1,3,1,3,171.0000
3.3380,189.1250,-9.1875,-96.6866,-182.6303,-46.5528,211.8237,-0.1400,0.2700,-0.0800,0.3145,1.4300,-1.2000,-9.6400,26,-9.1875,-12.6875,27.5625,1,3,1,3,171.1250
3.3620,189.3750,-9.1250,-189.7923,-164.7254,-75.2007,262.3179,-0.1600,0.0000,-0.1900,0.2484,1.3900,-1.4500,-9.7600,26,-9.1875,-12.6875,27.5625,1,3,1,3,171.2500
3.3620,SHOT
3.3830,189.3750,-9.0000,25.0669,-297.2219,-10.7430,298.4704,-0.2000,0.2400,-0.1500,0.3466,1.3300,-1.2100,-9.7300,26,-9.1875,-12.6875,27.5625,1,3,1,3,171.3125
3.4070,189.6875,-8.8750,-50.1338,-551.4719,-143.2395,571.9722,-0.1000,0.0900,-0.2000,0.2410,1.4100,-1.3600,-9.7800,26,-9.5000,-13.0000,26.5000,1,3,1,3,171.3125
3.4320,189.6250,-8.6875,304.3838,-461.9472,-139.6585,570.5692,-0.0500,0.1600,0.1300,0.2121,1.4100,-1.3100,-9.4400,26,-9.5000,-13.0000,26.5000,1,3,1,3,171.2500
3.4520,189.7500,-8.5000,222.0211,-254.2500,-114.5916,356.4656,-0.1000,-0.0800,0.1900,0.2291,1.3400,-1.5800,-9.3900,26,-8.3750,-13.0000,27.5625,1,3,1,3,171.1250
3.4770,189.6875,-8.5000,336.6127,-25.0669,17.9049,338.0193,-0.1600,0.1100,0.1700,0.2581,1.2800,-1.3900,-9.4000,26,-8.3750,-13.0000,27.5625,1,3,1,3,171.0000
3.4970,190.0000,-8.5000,85.9437,35.8099,0.0000,93.1056,-0.1600,0.2200,0.1200,0.2973,1.2900,-1.2900,-9.4500,26,-9.1875,-12.6875,28.0000,1,3,1,3,170.9375
3.5220,190.0000,-8.5000,-21.4859,-35.8099,-193.3733,197.8313,-0.2400,0.0000,0.2200,0.3256,1.2000,-1.5000,-9.3500,26,-9.1875,-12.6875,28.0000,1,3,1,3,171.0000
3.5430,189.8750,-8.4375,-39.3908,-146.8204,-404.6515,432.2623,-0.2200,0.3800,0.3400,0.5553,1.2200,-1.1100,-9.2400,26,-9.1875,-12.2500,27.5625,1,3,1,3,171.0625
3.5670,190.0000,-8.3750,35.8099,-150.4014,-354.5177,386.7631,-0.1100,0.6000,0.3200,0.6888,1.3200,-0.8800,-9.2600,26,-9.1875,-12.2500,27.5625,1,3,1,3,171.1250
3.5870,189.9375,-8.3750,-7.1620,-60.8768,-114.5916,129.9558,-0.0700,0.3700,0.3100,0.4877,1.3500,-1.1100,-9.2700,26,-9.1875,-12.2500,26.7500,2,3,1,3,171.1250
3.6080,190.3125,-8.3750,-143.2395,-25.0669,68.0387,160.5464,-0.1200,0.2800,0.1100,0.3239,1.3000,-1.1800,-9.4700,26,-9.1875,-12.2500,26.7500,2,3,1,3,171.1875
3.6330,190.3750,-8.3125,-100.2676,-21.4859,42.9718,111.1837,-0.2400,0.3000,0.0200,0.3847,1.1800,-1.1500,-9.5600,26,-9.1875,-12.2500,26.7500,2,3,1,3,171.3125
3.6570,190.6250,-8.2500,107.4296,-107.4296,25.0669,153.9824,-0.1900,0.1300,0.0000,0.2302,1.2200,-1.3100,-9.6000,26,-8.3750,-11.8750,27.1875,2,3,1,3,171.3125
3.6570,SHOT
3.6810,190.5625,-8.1875,290.0599,-175.4683,39.3908,341.2851,-0.0700,0.1500,-0.1500,0.2234,1.3300,-1.3200,-9.7400,26,-8.3750,-11.8750,27.1875,2,3,1,3,171.2500
3.7020,190.8750,-8.1875,50.1338,118.1725,150.4014,197.7340,-0.0700,0.0900,-0.0700,0.1338,1.3200,-1.3800,-9.6600,26,-8.7500,-12.6875,27.1875,2,3,1,3,171.1875
3.7270,191.0000,-8.1875,247.0881,139.6585,164.7254,328.1637,0.0200,0.2500,-0.0700,0.2604,1.4300,-1.2400,-9.6600,26,-8.7500,-12.6875,27.1875,2,3,1,3,171.0625
3.7470,191.3750,-8.2500,64.4578,143.2395,85.9437,179.0493,0.1000,-0.1800,0.2500,0.3239,1.5100,-1.6900,-9.3200,26,-9.1875,-12.6875,26.7500,2,3,1,3,171.0625
3.7710,191.3750,-8.3125,-10.7430,222.0211,53.7148,228.6790,-0.2200,-0.1500,0.4200,0.4973,1.2100,-1.6500,-9.1500,26,-9.1875,-12.6875,26.7500,2,3,1,3,171.0625
3.7920,191.6250,-8.5000,-121.7535,372.4226,143.2395,417.1811,-0.3000,-0.1100,0.6300,0.7064,1.1400,-1.6100,-8.9400,26,-8.3750,-13.0000,26.3750,2,3,1,3,171.0625
3.8170,191.6875,-8.6250,-68.0387,365.2606,175.4683,410.8938,-0.3600,-0.1600,0.7900,0.8828,1.1100,-1.6600,-8.7800,26,-8.3750,-13.0000,26.3750,2,3,1,3,171.0625
3.8370,191.7500,-8.6875,-214.8592,329.4508,60.8768,398.0054,-0.2600,-0.3700,0.9300,1.0341,1.2200,-1.8600,-8.6400,26,-8.3750,-13.0000,26.3750,2,3,1,3,171.1250
3.8610,191.7500,-8.7500,-311.5458,168.3063,-143.2395,381.9756,-0.2800,0.0400,0.7600,0.8109,1.2100,-1.4200,-8.8100,26,-8.0000,-12.2500,27.1875,2,3,1,3,171.2500
3.8820,191.6875,-8.8750,-673.2254,297.2219,-286.4789,789.7110,-0.2600,-0.1800,0.5400,0.6258,1.2400,-1.6100,-9.0400,26,-8.0000,-12.2500,27.1875,2,3,1,3,171.4375
3.9070,191.7500,-9.0000,-701.8733,311.5458,-275.7359,815.9150,-0.2300,0.4300,0.4000,0.6307,1.3000,-0.9500,-9.1700,26,-8.3750,-12.2500,26.5000,2,3,1,3,171.6875
3.9310,191.6875,-9.0625,-709.0353,153.9824,-239.9261,764.2030,-0.1300,0.3300,0.1900,0.4024,1.4100,-1.0000,-9.3900,26,-8.3750,-12.2500,26.5000,2,3,1,3,171.9375
3.9560,191.6250,-9.1250,-7.1620,-7.1620,-125.3345,125.7431,-0.1600,0.2500,0.3700,0.4743,1.3800,-1.0600,-9.2100,26,-7.6875,-13.0000,27.1875,2,3,1,3,172.1250
3.9800,191.5000,-9.0625,193.3733,-10.7430,-440.4613,481.1598,-0.2100,0.0100,0.4000,0.4519,1.3400,-1.3000,-9.1800,26,-7.6875,-13.0000,27.1875,2,3,1,3,172.0625
4.0010,191.5625,-9.0625,-103.8486,-103.8486,-719.7783,734.6086,-0.1100,-0.0500,0.2800,0.3050,1.4300,-1.3600,-9.3000,26,-9.5000,-12.6875,27.5625,2,3,1,3,172.1250
4.0260,191.1250,-9.0625,-687.5494,-193.3733,-830.7888,1095.5946,-0.0300,0.0000,0.2200,0.2220,1.5100,-1.2600,-9.3700,26,-9.5000,-12.6875,27.5625,2,3,1,3,172.4375
4.0460,191.0625,-9.0000,-923.8945,-347.3557,-816.4649,1280.9573,-0.0700,0.2300,0.1700,0.2944,1.4600,-0.9700,-9.4300,26,-8.7500,-13.0000,26.0000,2,3,1,3,172.8125
4.0710,190.8125,-8.8125,-884.5036,-766.3311,-952.5424,1508.9555,-0.0100,0.6600,-0.0400,0.6613,1.4700,-0.4600,-9.6700,26,-8.7500,-13.0000,26.0000,2,3,1,3,173.1250
4.0950,190.3125,-8.3750,-565.7958,-927.4755,-1145.9156,1579.0688,-0.0600,0.5100,0.0400,0.5151,1.3700,-0.5700,-9.5900,26,-8.3750,-14.0625,26.0000,2,3,1,3,173.5000
4.1200,189.9375,-8.1875,-963.2853,-726.9402,-1113.6867,1642.1506,0.0400,0.4000,-0.1600,0.4327,1.4400,-0.6200,-9.8200,26,-8.3750,-14.0625,26.0000,2,3,1,3,173.8750
4.1400,189.6250,-8.0000,-984.7713,-623.0916,-920.3135,1484.9223,-0.0600,0.3600,-0.3000,0.4724,1.2600,-0.6200,-10.0800,26,-7.6875,-13.7500,27.5625,2,3,1,3,174.2500
4.1650,189.3125,-7.6875,-264.9930,-572.9578,-712.6163,952.0104,-0.0400,0.4100,-0.4500,0.6101,1.2700,-0.4800,-10.1200,26,-7.6875,-13.7500,27.5625,2,3,1,3,174.6250
4.1650,SHOT
4.1900,189.0625,-7.5625,-157.5634,-547.8909,-626.6726,847.1890,0.0400,0.3000,-0.3200,0.4405,1.3400,-0.5800,-10.0000,26,-7.6875,-13.7500,27.5625,3,3,1,3,174.6875
4.2100,188.8750,-7.4375,-200.5352,-411.8134,-404.6515,611.1853,-0.0200,0.1900,-0.2800,0.3390,1.2400,-0.6700,-9.9600,26,-6.5625,-16.0000,27.1875,3,3,1,3,174.8125
4.2350,188.8125,-7.3125,-200.5352,-218.4402,-300.8029,422.3894,-0.0600,0.3300,-0.2600,0.4244,1.1800,-0.5000,-9.9500,26,-6.5625,-16.0000,27.1875,3,3,1,3,174.9375
4.2550,188.6875,-7.2500,-304.3838,-121.7535,-297.2219,442.5091,-0.1000,0.2900,-0.2500,0.3957,1.1300,-0.5200,-9.9500,26,-6.2500,-13.3750,26.3750,3,3,1,3,175.1250
4.2790,188.5625,-7.1875,-272.1550,-125.3345,-347.3557,458.7298,-0.0200,0.2400,-0.2200,0.3262,1.2000,-0.5500,-9.9200,26,-6.2500,-13.3750,26.3750,3,3,1,3,175.2500
4.3000,188.4375,-7.1250,-118.1725,-78.7817,-247.0881,284.9979,-0.0600,0.2400,-0.2200,0.3311,1.1500,-0.5300,-9.9200,26,-6.2500,-14.8750,27.1875,3,3,1,3,175.3750
4.3240,188.3750,-7.1250,-136.0775,-93.1056,-157.5634,228.0613,-0.0500,0.2600,-0.0800,0.2766,1.1500,-0.4900,-9.7800,26,-6.2500,-14.8750,27.1875,3,3,1,3,175.4375
4.3450,188.3125,-7.0625,-114.5916,-150.4014,-161.1444,248.4337,-0.1000,0.2100,0.0300,0.2345,1.1000,-0.5300,-9.6600,26,-6.2500,-15.2500,26.3750,3,3,1,3,175.5000
4.3660,188.2500,-7.0000,-196.9542,-186.2113,-171.8873,320.9531,-0.0900,0.0400,-0.0600,0.1153,1.1000,-0.6800,-9.7600,26,-6.2500,-15.2500,26.3750,3,3,1,3,175.6250
4.3900,188.1875,-6.9375,-179.0493,-179.0493,-175.4683,308.0689,-0.1200,0.0700,0.0500,0.1476,1.0600,-0.6400,-9.6500,26,-6.2500,-15.2500,26.3750,3,3,1,3,175.7500
4.4100,188.3125,-6.8750,-171.8873,-60.8768,-100.2676,208.0981,-0.0500,0.1800,-0.0100,0.1871,1.0800,-0.6200,-9.6800,26,-6.6875,-14.8750,26.0000,3,3,1,3,175.8125
4.4350,188.3125,-6.8750,-261.4120,93.1056,-14.3239,277.8670,-0.1000,0.2400,-0.0700,0.2693,1.0700,-0.4300,-9.7800,26,-6.6875,-14.8750,26.0000,3,3,1,3,175.9375
4.4560,188.5000,-6.9375,-343.7747,82.3627,-93.1056,365.5589,-0.0800,0.2100,0.0000,0.2247,1.0900,-0.4400,-9.7000,26,-7.0625,-14.5000,26.7500,3,3,1,3,176.0625
4.4800,188.5000,-6.9375,-300.8029,35.8099,-100.2676,319.0898,-0.1100,0.0000,0.0300,0.1140,1.0700,-0.6200,-9.6800,26,-7.0625,-14.5000,26.7500,3,3,1,3,176.1875
4.5010,188.4375,-6.9375,-118.1725,-7.1620,-93.1056,150.6144,-0.1200,0.1300,0.0400,0.1814,1.0500,-0.4800,-9.6700,26,-5.1875,-15.5625,26.7500,3,3,1,3,176.2500
4.5260,188.3750,-6.8750,-232.7641,-25.0669,-96.6866,253.2899,-0.0800,0.1500,0.0500,0.1772,1.1000,-0.4400,-9.6600,26,-5.1875,-15.5625,26.7500,3,3,1,3,176.3750
4.5460,188.3750,-6.8750,-200.5352,46.5528,-93.1056,225.9429,-0.1100,0.2300,0.0200,0.2557,1.0700,-0.3500,-9.6800,26,-6.2500,-16.0000,26.7500,3,3,1,3,176.5000
4.5700,188.3125,-6.9375,-114.5916,132.4965,-60.8768,185.4522,-0.0600,0.0800,-0.1500,0.1803,1.0800,-0.5300,-9.7600,26,-6.2500,-16.0000,26.7500,3,3,1,3,176.5625
4.5950,188.3125,-7.0000,533.5670,157.5634,-39.3908,557.7379,-0.0700,0.1600,0.0300,0.1772,1.1200,-0.4300,-9.6800,26,-6.0000,-15.5625,26.7500,3,3,1,3,176.5000
4.6160,188.2500,-7.0625,182.6303,243.5071,-150.4014,339.5145,0.0800,0.2900,0.0300,0.3023,1.2900,-0.3200,-9.6700,26,-6.0000,-15.5625,26.7500,3,3,1,3,176.3125
4.6190,SHOT
4.6400,188.2500,-7.1875,-125.3345,322.2888,-103.8486,361.0586,-0.1100,0.0000,0.1100,0.1556,1.1100,-0.6100,-9.5900,26,-6.0000,-15.5625,26.7500,3,3,1,3,176.3750
4.6610,188.2500,-7.2500,3.5810,189.7923,-64.4578,200.4713,-0.1000,0.0300,0.0100,0.1049,1.1300,-0.4900,-9.7100,26,-6.0000,-15.2500,27.1875,3,3,1,3,176.3750
4.6850,188.1875,-7.3125,-82.3627,3.5810,-7.1620,82.7510,-0.1300,0.0000,0.0700,0.1476,1.1100,-0.6000,-9.6200,26,-6.0000,-15.2500,27.1875,3,3,1,3,176.3750
4.7060,188.2500,-7.2500,-32.2289,-50.1338,28.6479,66.1272,-0.0400,0.1400,0.0000,0.1456,1.2000,-0.4600,-9.7100,26,-6.2500,-15.5625,26.0000,3,3,1,3,176.3750
4.7260,188.2500,-7.2500,107.4296,-64.4578,42.9718,132.4481,-0.0800,0.2200,0.0400,0.2375,1.1500,-0.3700,-9.6600,26,-6.2500,-15.5625,26.0000,3,3,1,3,176.3750
4.7500,188.3125,-7.2500,35.8099,-39.3908,-139.6585,149.4606,0.0800,0.2700,-0.0400,0.2844,1.3200,-0.3300,-9.7500,26,-6.6875,-15.5625,26.7500,3,3,1,3,176.3750
4.7710,188.2500,-7.2500,-153.9824,-17.9049,-136.0775,206.2723,-0.0600,0.1100,0.0700,0.1435,1.1700,-0.4700,-9.6300,26,-6.6875,-15.5625,26.7500,3,3,1,3,176.4375
4.7950,188.1875,-7.2500,-17.9049,3.5810,-111.0106,112.5023,-0.0600,-0.0200,0.2600,0.2676,1.1700,-0.6100,-9.4400,26,-6.2500,-15.2500,26.3750,3,3,1,3,176.5000
4.8160,188.1875,-7.2500,14.3239,-32.2289,-50.1338,61.2966,-0.0600,-0.0300,0.3200,0.3270,1.1700,-0.6200,-9.3800,26,-6.2500,-15.2500,26.3750,3,3,1,3,176.5000
4.8370,188.1875,-7.1250,64.4578,-272.1550,3.5810,279.7069,-0.0700,0.0500,0.2400,0.2550,1.1500,-0.5400,-9.4600,26,-6.2500,-15.2500,26.3750,3,3,1,3,176.5000
4.8610,188.1875,-7.0625,-68.0387,-325.8698,-60.8768,338.4174,-0.1800,0.0800,0.0600,0.2059,1.0100,-0.5000,-9.6500,26,-6.2500,-16.0000,26.3750,3,3,1,3,176.5000
4.8860,188.1250,-6.9375,-211.2782,-293.6409,-175.4683,402.0604,-0.0900,0.1900,0.0600,0.2186,1.0900,-0.3700,-9.6400,26,-6.2500,-16.0000,26.3750,3,3,1,3,176.5625
4.9060,188.0625,-6.8125,-286.4789,-164.7254,-222.0211,398.1181,-0.0600,0.1400,-0.0400,0.1575,1.1000,-0.4000,-9.7600,26,-6.0000,-14.5000,25.5625,3,3,1,3,176.7500
4.9310,188.0625,-6.7500,-179.0493,-128.9155,-125.3345,253.7452,-0.0400,0.0700,0.0000,0.0806,1.1100,-0.4600,-9.7200,26,-6.0000,-14.5000,25.5625,3,3,1,3,176.8125
4.9550,187.9375,-6.7500,-139.6585,17.9049,-32.2289,144.4430,-0.0700,0.1800,-0.0300,0.1954,1.0800,-0.3400,-9.7500,26,-4.7500,-15.5625,26.3750,3,3,1,3,176.8125
4.9800,187.9375,-6.7500,-204.1162,3.5810,-21.4859,205.2752,-0.0600,0.1700,-0.0500,0.1871,1.0900,-0.3400,-9.7800,26,-4.7500,-15.5625,26.3750,3,3,1,3,176.9375
5.0000,188.0000,-6.7500,-168.3063,118.1725,14.3239,206.1479,-0.0500,0.1600,0.0000,0.1676,1.1000,-0.3300,-9.7200,26,-6.2500,-17.0625,25.5625,3,3,1,3,177.0000
5.0240,188.0000,-6.8125,-60.8768,85.9437,-21.4859,107.4893,-0.0900,0.0600,0.0000,0.1082,1.0700,-0.4200,-9.7300,26,-6.2500,-17.0625,25.5625,3,3,1,3,177.0625
5.0460,188.0625,-6.8750,143.2395,204.1162,-118.1725,275.9451,-0.1000,0.0100,-0.1400,0.1723,1.0700,-0.4700,-9.8600,26,-6.2500,-15.5625,26.7500,3,3,1,3,177.0625
5.0460,SHOT
5.0710,188.0000,-6.9375,931.0565,300.8029,-132.4965,987.3722,0.0000,0.1600,-0.3100,0.3489,1.1900,-0.3600,-10.0300,26,-6.2500,-15.5625,26.7500,3,3,1,3,176.8750
5.0910,187.9375,-7.1250,1837.0458,501.3381,-60.8768,1905.1990,0.3300,-0.0400,-0.1200,0.3534,1.1000,0.4100,-9.1500,26,-5.5625,-16.0000,25.1875,3,3,1,3,176.3125
5.1160,187.8750,-7.1875,340.1937,615.9296,-426.1374,822.6142,0.1100,0.2500,-0.0500,0.2777,1.3600,-0.4500,-9.7500,26,-5.5625,-16.0000,25.1875,3,3,1,3,175.8125
5.1360,187.7500,-7.5625,594.4437,845.1127,-53.7148,1034.6323,-0.0400,-0.6300,0.4300,0.7638,1.2500,-1.3600,-9.2500,26,-5.5625,-16.0000,25.1875,3,3,1,3,175.6250
5.1600,187.7500,-7.7500,737.6832,343.7747,39.3908,814.8062,-0.1600,-0.1300,0.0700,0.2177,1.1500,-0.9100,-9.6100,26,-5.1875,-15.2500,26.7500,3,3,1,3,175.3750
5.1850,187.7500,-7.7500,411.8134,-383.1655,-53.7148,565.0588,0.0500,-0.2200,0.4200,0.4768,1.3600,-1.0300,-9.2600,26,-5.1875,-15.2500,26.7500,3,3,1,3,175.2500
5.2050,187.6875,-7.6250,612.3486,-300.8029,-50.1338,684.0808,-0.0900,0.4600,-0.0600,0.4725,1.2000,-0.3700,-9.7400,26,-5.5625,-14.5000,26.3750,3,3,1,3,175.1250
5.2300,187.6250,-7.5000,540.7290,-164.7254,-121.7535,578.2268,-0.0100,0.4600,-0.0700,0.4654,1.2700,-0.4000,-9.7500,26,-5.5625,-14.5000,26.3750,3,3,1,3,174.8125
5.2510,187.5000,-7.5000,175.4683,-32.2289,-479.8522,511.9433,-0.0300,0.4700,-0.3200,0.5694,1.2400,-0.4000,-10.0000,26,-5.5625,-14.8750,26.3750,3,3,1,3,174.7500
5.2750,187.1875,-7.5000,436.8803,-132.4965,-923.8945,1030.5341,0.0500,0.0000,0.1100,0.1208,1.3400,-0.9100,-9.5600,26,-5.5625,-14.8750,26.3750,3,3,1,3,174.6875
5.2950,186.8750,-7.5625,350.9367,164.7254,-418.9754,570.8164,-0.0400,-0.1500,0.0000,0.1552,1.2400,-1.0800,-9.6700,26,-6.2500,-14.5000,26.3750,3,3,1,3,174.5000
5.3200,186.8125,-7.6250,372.4226,171.8873,-139.6585,433.2994,0.0600,-0.1700,0.1400,0.2283,1.3700,-1.1200,-9.5200,26,-6.2500,-14.5000,26.3750,3,3,1,3,174.3750
5.3450,186.7500,-7.6875,415.3944,225.6021,-78.7817,479.2238,0.0400,0.0400,0.2200,0.2272,1.2300,-0.9100,-9.5200,26,-6.2500,-14.8750,26.7500,3,3,1,3,174.2500
5.3690,186.8125,-7.8125,250.6690,107.4296,-21.4859,273.5649,0.0800,0.2500,0.1400,0.2975,1.4100,-0.7200,-9.5200,26,-6.2500,-14.8750,26.7500,3,3,1,3,174.1250
5.3690,SHOT
5.3900,186.8750,-7.8125,-132.4965,78.7817,282.8979,322.1694,0.0100,0.0900,0.1100,0.1425,1.3500,-0.8900,-9.5400,26,-6.2500,-14.8750,26.7500,3,3,1,3,174.1250
5.4100,187.1250,-7.8750,-164.7254,333.0317,948.9614,1019.1036,0.0300,0.1500,-0.0900,0.1775,1.3800,-0.8300,-9.7500,26,-5.1875,-14.0625,26.7500,3,3,1,3,174.1250
5.4350,187.5625,-7.9375,193.3733,701.8733,1138.7536,1351.5839,-0.0800,0.2100,0.4500,0.5030,1.2900,-0.7800,-9.1900,26,-5.1875,-14.0625,26.7500,3,3,1,3,174.1250
5.4590,187.9375,-8.3125,-222.0211,143.2395,329.4508,422.3135,-1.3300,0.7700,-5.9500,6.1453,0.0800,-0.2300,-15.6100,26,-6.0000,-14.8750,27.1875,3,3,1,3,174.0625
5.4840,187.9375,-8.6875,-96.6866,666.0634,-214.8592,706.5078,-0.1100,-0.9900,0.2600,1.0295,1.3700,-1.9700,-9.3700,26,-6.0000,-14.8750,27.1875,3,3,1,3,174.1250
5.5040,187.6875,-8.5625,121.7535,-436.8803,-984.7713,1084.1876,-0.0200,0.3100,-0.8900,0.9427,1.4300,-0.6600,-10.5300,26,-7.0625,-15.2500,25.5625,3,3,1,3,174.1875
5.5290,187.1875,-8.4375,1572.0529,-293.6409,-898.8276,1834.5207,0.2600,0.7700,-1.5300,1.7325,1.7000,-0.2500,-11.1700,26,-7.0625,-15.2500,25.5625,3,3,1,3,173.8750
5.5490,187.1250,-8.1875,1554.1480,-662.4825,96.6866,1692.2197,-1.0900,0.6300,1.2900,1.8025,0.3000,-0.4800,-8.3500,26,-7.0625,-14.5000,27.1875,3,3,1,3,173.3750
5.5740,187.1250,-8.3125,1067.1339,920.3135,143.2395,1416.4283,0.3600,0.0800,-0.1300,0.3910,1.6800,-1.6700,-9.5300,26,-7.0625,-14.5000,27.1875,3,3,1,3,172.8750
5.5950,187.3750,-8.7500,812.8839,1489.6903,927.4755,1933.9514,-0.1100,-0.3200,0.3100,0.4589,1.4100,-1.5800,-9.2800,26,-5.5625,-14.8750,27.1875,3,3,1,3,172.6250
5.6190,187.7500,-9.1250,53.7148,365.2606,336.6127,499.6085,-0.1700,-0.6100,0.5300,0.8258,1.3800,-1.8800,-9.0600,26,-5.5625,-14.8750,27.1875,3,3,1,3,172.4375
5.6190,SHOT
5.6390,187.7500,-9.0625,175.4683,-282.8979,-78.7817,342.0920,-0.1900,-0.2300,0.1200,0.3216,1.3500,-1.5000,-9.4700,26,-5.5625,-14.8750,27.1875,3,3,1,3,172.3750
5.6640,187.6875,-8.9375,-50.1338,-451.2043,-28.6479,454.8840,0.0200,0.8600,-0.2000,0.8832,1.5500,-0.4000,-9.8100,26,-6.6875,-14.0625,28.3750,3,3,1,3,172.3750
5.6880,187.7500,-8.8750,-687.5494,64.4578,186.2113,715.2298,0.0900,0.6900,-0.2500,0.7394,1.6100,-0.5400,-9.8500,26,-6.6875,-14.0625,28.3750,3,3,1,3,172.6250
5.7090,187.9375,-9.0000,-1142.3345,325.8698,490.5951,1285.2249,0.0000,0.2500,-0.2100,0.3265,1.5200,-0.9100,-9.8200,26,-6.6875,-13.7500,26.0000,3,3,1,3,173.0000
5.7340,188.1250,-9.0625,-834.3698,325.8698,640.9965,1101.4720,-2.0600,2.7800,-12.6800,13.1436,-0.5700,1.7300,-22.3200,26,-6.6875,-13.7500,26.0000,3,3,1,3,173.3125
5.7580,188.3750,-9.0000,-712.6163,-264.9930,-17.9049,760.5023,-0.3600,-1.2000,0.2300,1.2738,1.1600,-2.1600,-9.3900,26,-6.6875,-14.8750,27.1875,3,3,1,3,174.1875
5.7830,188.1250,-8.6250,-264.9930,-1314.2219,-759.1691,1540.6940,0.0600,0.6700,-0.5000,0.8382,1.5400,-0.2300,-10.1500,26,-6.6875,-14.8750,27.1875,3,3,1,3,174.5000
5.8030,187.8750,-8.3125,805.7219,-845.1127,-669.6444,1346.0411,-0.1200,0.6800,-1.6500,1.7887,1.2900,-0.2400,-11.3100,26,-7.3750,-15.2500,27.1875,3,3,1,3,174.4375
5.8280,187.8125,-8.2500,3319.5742,-537.1480,895.2466,3479.8803,-0.1400,1.2600,1.1600,1.7184,1.2400,0.0800,-8.4700,26,-7.3750,-15.2500,27.1875,3,3,1,3,173.6250
5.8480,187.8750,-8.4375,1120.8487,1124.4296,164.7254,1596.1762,0.4600,-0.4700,0.4300,0.7857,1.9000,-1.7400,-9.1800,26,-6.2500,-14.5000,26.3750,3,3,1,3,172.4375
