# Sesion:1 Fecha:2026-03-08 15:33:42 Shots:0 Duracion:17,91s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm
8,0560,40.6250,-16.1250,-39.3908,-422.5564,75.2007,430.9996,0.0400,-0.1400,0.0000,0.1456,2.7700,0.0000,-9.4200,26,-6.1875,-25.3750,11.5625,0,0,1,0
8,0810,40.6250,-16.0000,-64.4578,-444.0423,46.5528,451.1048,0.0500,-0.1300,0.0000,0.1393,2.7500,0.0200,-9.4300,26,-6.1875,-25.3750,11.5625,0,0,1,0
8,0970,40.6250,-15.8125,-39.3908,-476.2712,42.9718,479.8255,0.0400,-0.1100,0.0100,0.1175,2.7200,0.0300,-9.4100,26,-5.6875,-26.0625,11.5625,0,0,1,0
8,1210,40.6250,-15.6250,-46.5528,-512.0811,32.2289,515.2017,0.0100,-0.1200,-0.0400,0.1269,2.6700,0.0000,-9.6200,26,-5.6875,-26.0625,11.5625,0,0,1,0
8,1420,40.6250,-15.5000,-32.2289,-447.6233,50.1338,451.5736,0.0000,-0.1200,-0.0100,0.1204,2.6100,0.0300,-9.4600,26,-5.6875,-26.0625,11.5625,0,0,1,0
8,1590,40.6875,-15.3750,-39.3908,-429.7184,46.5528,434.0238,0.0500,-0.1300,-0.1500,0.2047,2.6400,0.0100,-9.6100,26,-5.2500,-26.8750,13.2500,0,0,1,0
8,1830,40.6875,-15.2500,-68.0387,-343.7747,75.2007,358.4208,0.0000,-0.1600,-0.0200,0.1612,2.5600,0.0000,-9.4900,26,-5.2500,-26.8750,13.2500,0,0,1,0
8,2000,40.7500,-15.1250,-125.3345,-304.3838,89.5247,341.1347,0.0400,-0.1600,-0.0500,0.1723,2.5900,0.0000,-9.4600,26,-5.3750,-26.3750,12.5000,0,0,1,0
8,2200,40.7500,-15.0000,-179.0493,-333.0317,35.8099,379.8041,0.0500,-0.1400,0.1100,0.1849,2.5800,0.0300,-9.3500,26,-5.3750,-26.3750,12.5000,0,0,1,0
8,2410,40.8125,-14.8750,-71.6197,-418.9754,64.4578,429.9123,0.0800,-0.1700,-0.0200,0.1889,2.5900,0.0000,-9.5000,26,-5.3750,-26.3750,12.5000,0,0,1,0
8,2610,40.8125,-14.7500,-35.8099,-404.6515,53.7148,409.7687,0.0600,-0.1800,-0.0500,0.1962,2.5500,0.0000,-9.5300,26,-5.7500,-26.0000,12.5625,0,0,1,0
8,2810,40.8125,-14.6250,-25.0669,-368.8416,-14.3239,369.9698,0.0500,-0.1700,-0.0200,0.1783,2.5300,0.0000,-9.5100,26,-5.7500,-26.0000,12.5625,0,0,1,0
8,3020,40.8125,-14.5000,-42.9718,-386.7465,3.5810,389.1430,0.0900,-0.0900,0.0700,0.1453,2.5400,0.0800,-9.4100,26,-5.3750,-26.0000,13.3750,0,0,1,0
8,3230,40.8125,-14.3750,-32.2289,-447.6233,35.8099,450.2085,0.1200,-0.1000,-0.0800,0.1755,2.5500,0.0700,-9.5800,26,-5.3750,-26.0000,13.3750,0,0,1,0
8,3430,40.8125,-14.1250,-121.7535,-401.0705,-35.8099,420.6706,0.0400,-0.1600,0.0000,0.1649,2.4400,0.0200,-9.5000,26,-5.3750,-26.0000,13.3750,0,0,1,0
8,3630,40.8125,-14.0625,-175.4683,-333.0317,-3.5810,376.4467,0.0400,-0.1700,-0.0200,0.1758,2.4200,0.0200,-9.5300,26,-5.5000,-25.8750,12.1875,0,0,1,0
8,3840,40.8750,-13.9375,-146.8204,-383.1655,39.3908,412.2180,0.0600,-0.1400,0.0700,0.1676,2.4300,0.0600,-9.4300,26,-5.5000,-25.8750,12.1875,0,0,1,0
8,4040,40.8750,-13.7500,-128.9155,-376.0036,3.5810,397.5056,0.1100,-0.1200,-0.0800,0.1814,2.4500,0.0800,-9.6000,26,-5.1875,-26.3750,12.1875,0,0,1,0
8,4250,40.8750,-13.6250,3.5810,-415.3944,14.3239,415.6567,0.0400,-0.1400,0.0200,0.1470,2.3600,0.0700,-9.5000,26,-5.1875,-26.3750,12.1875,0,0,1,0
8,4450,40.8750,-13.5000,57.2958,-454.7853,14.3239,458.6040,0.0700,-0.1300,0.0000,0.1476,2.3600,0.0800,-9.5300,26,-5.1875,-26.3750,12.1875,0,0,1,0
8,4650,40.8750,-13.3125,-25.0669,-440.4613,14.3239,441.4065,0.0700,-0.1300,0.0700,0.1634,2.3400,0.0800,-9.4500,26,-5.1875,-25.5625,13.0625,0,0,1,0
8,4860,40.8750,-13.1875,-75.2007,-440.4613,28.6479,447.7522,0.0900,-0.1600,0.1000,0.2090,2.3400,0.0500,-9.4300,26,-5.1875,-25.5625,13.0625,0,0,1,0
8,5030,40.8750,-13.0625,-107.4296,-422.5564,60.8768,440.2283,0.1100,-0.1600,-0.0400,0.1982,2.3400,0.0500,-9.5900,26,-5.8750,-25.8750,12.2500,0,0,1,0
8,5270,40.9375,-12.9375,-161.1444,-372.4226,39.3908,407.6981,0.0300,-0.1600,0.0800,0.1814,2.2300,0.0600,-9.4700,26,-5.8750,-25.8750,12.2500,0,0,1,0
8,5440,40.9375,-12.8125,-186.2113,-465.5282,-21.4859,501.8494,0.0400,-0.1300,-0.0100,0.1364,2.2200,0.1000,-9.5700,26,-5.8750,-25.8750,12.2500,0,0,1,0
8,5640,40.9375,-12.6250,-125.3345,-494.1761,-28.6479,510.6266,0.0400,-0.1300,-0.0800,0.1578,2.1900,0.1000,-9.6500,26,-5.5000,-26.0000,13.0000,0,0,1,0
8,5850,40.9375,-12.5000,-46.5528,-433.2994,-25.0669,436.5133,0.0600,-0.1000,-0.1900,0.2229,2.1900,0.1400,-9.7600,26,-5.5000,-26.0000,13.0000,0,0,1,0
8,6050,40.9375,-12.3750,-17.9049,-361.6796,35.8099,363.8888,0.0500,-0.0600,0.0100,0.0787,2.1500,0.1800,-9.5500,26,-4.7500,-25.8750,12.1875,0,0,1,0
8,6250,41.0000,-12.2500,-78.7817,-350.9367,96.6866,372.4398,0.0600,-0.0900,0.0100,0.1086,2.1500,0.1500,-9.5600,26,-4.7500,-25.8750,12.1875,0,0,1,0
8,6460,41.0000,-12.1250,-164.7254,-336.6127,78.7817,382.9479,0.0000,-0.1700,-0.0200,0.1712,2.0600,0.0700,-9.6000,26,-4.7500,-25.8750,12.1875,0,0,1,0
8,6620,41.0625,-12.0625,-182.6303,-286.4789,35.8099,341.6231,0.0300,-0.2100,-0.1500,0.2598,2.0800,0.0300,-9.7400,26,-4.7500,-25.5625,12.6875,0,0,1,0
8,6830,41.0625,-12.0000,-171.8873,-218.4402,-17.9049,278.5354,0.0100,-0.2000,-0.0200,0.2012,2.0400,0.0600,-9.6100,26,-4.7500,-25.5625,12.6875,0,0,1,0
8,7030,41.0625,-11.8750,-68.0387,-307.9648,7.1620,315.4725,0.0400,-0.1400,0.0400,0.1510,2.0600,0.1200,-9.5400,26,-4.0625,-25.8750,13.0625,0,0,1,0
8,7240,41.0625,-11.7500,-35.8099,-383.1655,-3.5810,384.8519,0.0600,-0.1500,0.0200,0.1628,2.0600,0.1100,-9.5600,26,-4.0625,-25.8750,13.0625,0,0,1,0
8,7440,41.0625,-11.6250,3.5810,-440.4613,7.1620,440.5341,0.1100,-0.1200,0.0300,0.1655,2.0900,0.1300,-9.5600,26,-4.0625,-25.8750,13.0625,0,0,1,0
8,7650,41.0625,-11.5625,-10.7430,-426.1374,-7.1620,426.3329,0.1000,-0.1200,0.0100,0.1565,2.0600,0.1400,-9.5800,26,-4.0625,-25.1875,13.5000,0,0,1,0
8,7850,41.0625,-11.3750,-107.4296,-390.3275,-60.8768,409.3930,0.1200,-0.1100,0.0300,0.1655,2.0600,0.1500,-9.5700,26,-4.0625,-25.1875,13.5000,0,0,1,0
8,8050,41.0625,-11.2500,-121.7535,-343.7747,25.0669,365.5589,0.1200,-0.0900,0.0000,0.1500,2.0300,0.1700,-9.6100,26,-4.1875,-25.8750,12.7500,0,0,1,0
8,8260,41.1250,-11.1250,-111.0106,-322.2888,89.5247,352.4317,0.1300,-0.1100,-0.1600,0.2337,2.0200,0.1600,-9.7700,26,-4.1875,-25.8750,12.7500,0,0,1,0
8,8460,41.1250,-11.0000,-78.7817,-304.3838,103.8486,331.1202,0.0400,-0.1100,0.0400,0.1237,1.9200,0.1700,-9.5700,26,-4.1875,-25.8750,12.7500,0,0,1,0
8,8630,41.1875,-10.9375,-143.2395,-343.7747,103.8486,386.6305,0.0300,-0.1100,0.0500,0.1245,1.8900,0.1700,-9.5700,26,-4.5625,-25.1875,13.1875,0,0,1,0
8,8840,41.2500,-10.7500,-75.2007,-418.9754,93.1056,435.7341,0.0000,-0.2300,-0.1200,0.2594,1.8400,0.0500,-9.7500,26,-4.5625,-25.1875,13.1875,0,0,1,0
8,9040,41.2500,-10.6250,-53.7148,-383.1655,46.5528,389.7028,0.0000,-0.2500,0.0100,0.2502,1.8100,0.0300,-9.6200,26,-4.5625,-26.2500,13.1875,0,0,1,0
8,9250,41.2500,-10.5000,-39.3908,-426.1374,-71.6197,433.9056,0.0100,-0.1600,0.0300,0.1631,1.8000,0.1200,-9.5900,26,-4.5625,-26.2500,13.1875,0,0,1,0
8,9450,41.2500,-10.3750,-25.0669,-479.8522,-96.6866,490.1375,0.0500,-0.0900,0.0000,0.1030,1.8200,0.1900,-9.6300,26,-4.5625,-26.2500,13.1875,0,0,1,0
8,9650,41.1875,-10.2500,-46.5528,-454.7853,-68.0387,462.1970,0.0700,-0.0600,-0.1100,0.1435,1.8100,0.2200,-9.7600,26,-3.7500,-26.1875,13.5625,0,0,1,0
8,9860,41.1875,-10.1250,3.5810,-404.6515,-7.1620,404.7307,0.0900,-0.0700,-0.0200,0.1158,1.8100,0.2100,-9.6700,26,-3.7500,-26.1875,13.5625,0,0,1,0
9,0020,41.1875,-9.9375,-60.8768,-386.7465,14.3239,391.7704,0.0400,-0.1100,-0.0500,0.1273,1.7400,0.1700,-9.7000,26,-4.2500,-25.7500,12.8750,0,0,1,0
9,0270,41.1875,-9.8750,-136.0775,-307.9648,50.1338,340.4010,0.0300,-0.0800,-0.0500,0.0990,1.7100,0.2100,-9.7100,26,-4.2500,-25.7500,12.8750,0,0,1,0
9,0420,41.2500,-9.7500,-114.5916,-340.1937,53.7148,362.9714,0.0700,-0.1500,0.0100,0.1658,1.7300,0.1500,-9.6400,26,-4.2500,-25.7500,12.8750,0,0,1,0
9,0640,41.2500,-9.6875,-60.8768,-401.0705,28.6479,406.6746,0.0300,-0.1500,0.0500,0.1609,1.6700,0.1400,-9.6000,26,-3.8750,-26.5625,13.2500,0,0,1,0
9,0840,41.2500,-9.5000,-42.9718,-465.5282,17.9049,467.8501,0.0300,-0.1700,-0.1000,0.1995,1.6400,0.1300,-9.7600,26,-3.8750,-26.5625,13.2500,0,0,1,0
9,1040,41.2500,-9.3750,-64.4578,-436.8803,-28.6479,442.5380,0.0700,-0.0900,-0.0400,0.1208,1.6600,0.2200,-9.7200,26,-3.5000,-26.1875,13.6875,0,0,1,0
9,1250,41.2500,-9.2500,-14.3239,-411.8134,14.3239,412.3114,0.1000,-0.0900,-0.0800,0.1565,1.6600,0.2200,-9.7600,26,-3.5000,-26.1875,13.6875,0,0,1,0
9,1460,41.3125,-9.0625,-64.4578,-322.2888,82.3627,338.8340,0.1000,-0.0200,0.0000,0.1020,1.6500,0.2800,-9.6800,26,-3.5000,-26.1875,13.6875,0,0,1,0
9,1660,41.3125,-9.0000,-132.4965,-257.8310,68.0387,297.7607,0.1100,-0.0500,-0.0600,0.1349,1.6500,0.2600,-9.7400,26,-3.8750,-25.7500,12.8750,0,0,1,0
9,1870,41.3750,-8.9375,-89.5247,-286.4789,139.6585,331.0428,0.0300,-0.1300,0.0000,0.1334,1.5500,0.1900,-9.6700,26,-3.8750,-25.7500,12.8750,0,0,1,0
9,2030,41.3750,-8.8125,-96.6866,-304.3838,143.2395,350.0220,0.0000,-0.1600,0.0000,0.1600,1.5100,0.1500,-9.6800,26,-3.5000,-26.1875,12.8750,0,0,1,0
9,2270,41.4375,-8.7500,-164.7254,-261.4120,28.6479,310.3085,-0.0100,-0.2000,-0.0700,0.2121,1.4600,0.1200,-9.7600,26,-3.5000,-26.1875,12.8750,0,0,1,0
9,2440,41.4375,-8.5625,-25.0669,-315.1268,10.7430,316.3047,0.0300,-0.1300,0.0000,0.1334,1.5000,0.1900,-9.6900,26,-3.5000,-26.1875,12.8750,0,0,1,0
9,2640,41.4375,-8.5000,-35.8099,-343.7747,3.5810,345.6533,0.0400,-0.1300,-0.1100,0.1749,1.4900,0.1900,-9.8000,26,-3.1875,-26.5625,14.1875,0,0,1,0
9,2850,41.4375,-8.4375,-85.9437,-257.8310,-46.5528,275.7360,0.0400,-0.1500,-0.1200,0.1962,1.4800,0.1700,-9.8200,26,-3.1875,-26.5625,14.1875,0,0,1,0
9,3050,41.4375,-8.3125,-82.3627,-290.0599,-71.6197,309.9157,0.0700,-0.1200,-0.0200,0.1404,1.4800,0.2100,-9.7200,26,-3.5000,-26.5625,13.3750,0,0,1,0
9,3260,41.4375,-8.2500,-118.1725,-286.4789,-60.8768,315.8178,0.1000,-0.0800,0.0100,0.1285,1.5000,0.2600,-9.6800,26,-3.5000,-26.5625,13.3750,0,0,1,0
9,3460,41.3750,-8.0625,-107.4296,-286.4789,-39.3908,308.4849,0.0600,-0.1200,-0.0700,0.1513,1.4400,0.2200,-9.7700,26,-3.5000,-26.5625,13.3750,0,0,1,0
9,3670,41.4375,-8.0625,-42.9718,-304.3838,35.8099,309.4809,0.0500,-0.1500,-0.0200,0.1594,1.4200,0.1900,-9.7200,26,-3.5000,-25.7500,13.3750,0,0,1,0
9,3870,41.4375,-7.9375,-46.5528,-290.0599,32.2289,295.5344,0.0400,-0.1100,-0.0900,0.1476,1.3900,0.2300,-9.7900,26,-3.5000,-25.7500,13.3750,0,0,1,0
9,4040,41.4375,-7.8750,-3.5810,-307.9648,-35.8099,310.0605,0.0000,-0.1200,0.0200,0.1217,1.3400,0.2200,-9.6800,26,-3.1875,-25.7500,12.1875,0,0,1,0
9,4240,41.4375,-7.7500,32.2289,-404.6515,-121.7535,423.7988,0.0000,-0.1000,0.0900,0.1345,1.3200,0.2400,-9.6100,26,-3.1875,-25.7500,12.1875,0,0,1,0
9,4450,41.3125,-7.5000,-17.9049,-490.5951,-189.7923,526.3319,0.0700,-0.0900,0.0200,0.1158,1.3600,0.2500,-9.6900,26,-3.1875,-25.7500,12.1875,0,0,1,0
9,4650,41.3125,-7.4375,-85.9437,-440.4613,-132.4965,467.9186,0.0500,-0.0600,-0.1200,0.1432,1.3100,0.2900,-9.8400,26,-2.3750,-26.1875,13.0625,0,0,1,0
9,4860,41.3125,-7.3125,-125.3345,-347.3557,-14.3239,369.5536,0.1100,-0.0100,-0.0700,0.1308,1.3500,0.3400,-9.7900,26,-2.3750,-26.1875,13.0625,0,0,1,0
9,5060,41.3125,-7.1875,-232.7641,-293.6409,28.6479,375.7989,0.0000,-0.0900,0.0300,0.0949,1.2200,0.2800,-9.6800,26,-2.0000,-25.7500,13.0625,0,0,1,0
9,5260,41.3125,-7.0625,-153.9824,-304.3838,121.7535,362.1933,0.0100,-0.1800,-0.0700,0.1934,1.2100,0.1900,-9.7900,26,-2.0000,-25.7500,13.0625,0,0,1,0
9,5470,41.3750,-6.9375,-143.2395,-300.8029,46.5528,336.4031,-0.0500,-0.2100,-0.0900,0.2339,1.1300,0.1700,-9.8100,26,-2.0000,-25.7500,13.0625,0,0,1,0
9,5670,41.3750,-6.8750,-118.1725,-343.7747,-100.2676,377.0934,-0.0500,-0.1900,0.1200,0.2302,1.1000,0.2000,-9.6000,26,-1.8750,-26.2500,14.0000,0,0,1,0
9,5880,41.3125,-6.6250,-60.8768,-504.9191,-146.8204,529.3444,0.0600,-0.1200,0.0600,0.1470,1.2000,0.2700,-9.6600,26,-1.8750,-26.2500,14.0000,0,0,1,0
9,6080,41.2500,-6.4375,-93.1056,-540.7290,-186.2113,579.4231,0.0300,-0.1300,0.0700,0.1507,1.1400,0.2700,-9.6600,26,-1.6875,-26.1875,14.0000,0,0,1,0
9,6290,41.2500,-6.3125,-89.5247,-494.1761,-121.7535,516.7675,0.1000,-0.0500,-0.1600,0.1952,1.1800,0.3500,-9.8900,26,-1.6875,-26.1875,14.0000,0,0,1,0
9,6490,41.1875,-6.1875,-168.3063,-354.5177,-28.6479,393.4851,0.1800,0.0100,-0.0200,0.1814,1.2300,0.4400,-9.7600,26,-1.6875,-26.1875,14.0000,0,0,1,0
9,6660,41.2500,-6.1250,-161.1444,-318.7078,71.6197,364.2411,0.1000,-0.0400,-0.0300,0.1118,1.1400,0.3800,-9.7700,26,-2.0000,-26.1875,13.6875,0,0,1,0
9,6900,41.2500,-5.9375,-171.8873,-293.6409,89.5247,351.8308,0.0100,-0.1400,-0.1700,0.2205,1.0300,0.2900,-9.9100,26,-2.0000,-26.1875,13.6875,0,0,1,0
9,7070,41.3125,-5.8750,-236.3451,-247.0881,32.2289,343.4388,0.0000,-0.1600,0.0000,0.1600,1.0000,0.2900,-9.7500,26,-1.7500,-26.5625,14.5000,0,0,1,0
9,7270,41.3125,-5.7500,-100.2676,-322.2888,10.7430,337.6967,-0.0200,-0.1800,0.0000,0.1811,0.9600,0.2700,-9.7400,26,-1.7500,-26.5625,14.5000,0,0,1,0
9,7480,41.3125,-5.6250,0.0000,-386.7465,-53.7148,390.4589,-0.0300,-0.2200,-0.0600,0.2300,0.9300,0.2300,-9.8100,26,-1.7500,-26.5625,14.5000,0,0,1,0
9,7680,41.2500,-5.5000,-46.5528,-376.0036,-161.1444,411.7200,0.0000,-0.1500,-0.0200,0.1513,0.9500,0.3100,-9.7700,26,-2.5000,-25.0625,14.0625,0,0,1,0
9,7890,41.1875,-5.3750,-25.0669,-415.3944,-164.7254,447.5660,0.0500,-0.0500,0.0000,0.0707,0.9700,0.4000,-9.7600,26,-2.5000,-25.0625,14.0625,0,0,1,0
9,8090,41.1875,-5.2500,-128.9155,-376.0036,-82.3627,405.9329,0.1100,-0.0100,-0.0100,0.1109,1.0100,0.4500,-9.7600,26,-1.5000,-25.6875,13.6875,0,0,1,0
9,8290,41.1250,-5.1250,-189.7923,-304.3838,-25.0669,359.5816,0.0900,-0.0300,-0.0800,0.1241,0.9700,0.4400,-9.8400,26,-1.5000,-25.6875,13.6875,0,0,1,0
9,8460,41.1875,-5.0000,-132.4965,-264.9930,39.3908,298.8783,0.0900,-0.0600,-0.1400,0.1769,0.9600,0.4200,-9.9000,26,-1.5000,-25.6875,13.6875,0,0,1,0
9,8660,41.1875,-4.9375,-93.1056,-232.7641,42.9718,254.3509,0.0300,-0.1700,-0.0900,0.1947,0.8800,0.3100,-9.8500,26,-1.8750,-25.7500,13.2500,0,0,1,0
9,8910,41.1875,-4.8750,28.6479,-261.4120,39.3908,265.9108,0.0800,-0.1600,-0.0600,0.1887,0.9100,0.3300,-9.8200,26,-1.8750,-25.7500,13.2500,0,0,1,0
9,9080,41.1875,-4.7500,21.4859,-311.5458,-57.2958,317.4984,0.0700,-0.1000,0.1400,0.1857,0.8900,0.3800,-9.6100,26,-1.0000,-26.1875,12.8750,0,0,1,0
9,9280,41.1875,-4.6250,71.6197,-461.9472,-46.5528,469.7785,0.1200,-0.0600,0.0300,0.1375,0.9200,0.4200,-9.7200,26,-1.0000,-26.1875,12.8750,0,0,1,0
9,9480,41.1875,-4.5000,-57.2958,-393.9085,0.0000,398.0537,0.1300,-0.0600,-0.0900,0.1691,0.9000,0.4300,-9.8600,26,-1.0000,-26.1875,12.8750,0,0,1,0
9,9690,41.1875,-4.4375,-175.4683,-282.8979,17.9049,333.3781,0.1200,-0.1000,-0.0500,0.1640,0.8700,0.3900,-9.8200,26,-1.3750,-25.0625,15.0000,0,0,1,0
9,9900,41.1875,-4.2500,-182.6303,-275.7359,50.1338,334.5109,0.1100,-0.1400,-0.0600,0.1879,0.8500,0.3600,-9.8300,26,-1.3750,-25.0625,15.0000,0,0,1,0
10,0100,41.2500,-4.1875,-143.2395,-239.9261,60.8768,285.9861,0.0800,-0.1600,-0.0300,0.1814,0.8100,0.3500,-9.8000,26,-1.0625,-26.1875,14.1875,0,0,1,0
10,0300,41.2500,-4.1250,-103.8486,-275.7359,-3.5810,294.6654,0.0500,-0.2300,-0.0400,0.2387,0.7600,0.2900,-9.8100,26,-1.0625,-26.1875,14.1875,0,0,1,0
10,0510,41.1875,-4.0000,-39.3908,-358.0986,-96.6866,373.0075,0.0400,-0.2200,-0.0400,0.2272,0.7300,0.3000,-9.8100,26,-1.0625,-26.1875,14.1875,0,0,1,0
10,0670,41.1875,-3.8750,39.3908,-383.1655,-93.1056,396.2778,0.0900,-0.1600,0.0500,0.1903,0.7600,0.3600,-9.7100,26,-1.0625,-25.7500,14.1875,0,0,1,0
10,0880,41.1250,-3.7500,-32.2289,-361.6796,-121.7535,382.9814,0.1200,-0.1400,-0.0400,0.1887,0.7700,0.3800,-9.8100,26,-1.0625,-25.7500,14.1875,0,0,1,0
10,1080,41.1250,-3.6875,-93.1056,-290.0599,-100.2676,320.7133,0.1600,-0.0600,-0.0500,0.1780,0.7900,0.4600,-9.8200,26,-1.8750,-25.7500,13.0000,0,0,1,0
10,1290,41.1250,-3.5625,-146.8204,-261.4120,-57.2958,305.2463,0.1000,-0.1000,-0.0500,0.1500,0.7200,0.4300,-9.8300,26,-1.8750,-25.7500,13.0000,0,0,1,0
10,1490,41.1250,-3.5000,-53.7148,-290.0599,28.6479,296.3794,0.0800,-0.1300,0.0000,0.1526,0.6800,0.4000,-9.7700,26,-1.8750,-25.7500,13.0000,0,0,1,0
10,1660,41.1250,-3.4375,-50.1338,-290.0599,-10.7430,294.5565,0.0900,-0.1500,-0.0600,0.1849,0.6700,0.3800,-9.8300,26,-0.3750,-26.1875,13.3750,0,0,1,0
10,1900,41.1250,-3.3125,-60.8768,-315.1268,-114.5916,340.7963,0.0700,-0.1800,0.0500,0.1995,0.6400,0.3500,-9.7200,26,-0.3750,-26.1875,13.3750,0,0,1,0
10,2070,41.0625,-3.2500,-28.6479,-372.4226,-100.2676,386.7465,0.1300,-0.1200,0.0400,0.1814,0.6800,0.4200,-9.7300,26,-0.5625,-25.0625,13.7500,0,0,1,0
10,2270,41.0000,-3.0625,-85.9437,-404.6515,-161.1444,443.9557,0.1000,-0.1100,0.0100,0.1490,0.6300,0.4300,-9.7600,26,-0.5625,-25.0625,13.7500,0,0,1,0
10,2480,40.9375,-2.9375,-21.4859,-422.5564,-171.8873,456.6846,0.1000,-0.0800,-0.1500,0.1972,0.6100,0.4600,-9.9300,26,-0.5625,-25.0625,13.7500,0,0,1,0
10,2680,40.9375,-2.8125,35.8099,-390.3275,-57.2958,396.1322,0.1800,0.0000,-0.0800,0.1970,0.6600,0.5500,-9.8600,26,-0.2500,-25.7500,14.1875,0,0,1,0
10,2880,40.9375,-2.7500,-75.2007,-336.6127,-10.7430,345.0778,0.1200,-0.0100,-0.0900,0.1503,0.5800,0.5300,-9.8700,26,-0.2500,-25.7500,14.1875,0,0,1,0
10,3090,40.9375,-2.6250,-78.7817,-325.8698,7.1620,335.3341,0.0000,-0.1500,-0.0200,0.1513,0.4300,0.3900,-9.8000,26,-1.0625,-25.7500,13.8750,0,0,1,0
10,3290,40.9375,-2.5000,-64.4578,-286.4789,-10.7430,293.8374,-0.0200,-0.1900,-0.0800,0.2071,0.4000,0.3500,-9.8600,26,-1.0625,-25.7500,13.8750,0,0,1,0
10,3490,40.9375,-2.3750,10.7430,-261.4120,-17.9049,262.2446,0.0400,-0.1300,-0.1600,0.2100,0.4500,0.4100,-9.9400,26,-1.0625,-25.7500,13.8750,0,0,1,0
10,3660,40.9375,-2.3125,25.0669,-204.1162,-53.7148,212.5489,0.0400,-0.1100,0.0000,0.1170,0.4300,0.4300,-9.7700,26,0.3750,-25.7500,13.7500,0,0,1,0
10,3910,40.9375,-2.2500,-64.4578,-229.1831,-68.0387,247.6065,0.0700,-0.1200,-0.0400,0.1446,0.4500,0.4200,-9.8300,26,0.3750,-25.7500,13.7500,0,0,1,0
10,4080,40.9375,-2.1875,-46.5528,-222.0211,-64.4578,235.8291,0.0400,-0.1500,0.0200,0.1565,0.4100,0.3900,-9.7500,26,0.3750,-25.3750,15.0625,0,0,1,0
10,4280,40.8750,-2.1250,-10.7430,-214.8592,-14.3239,215.6039,0.0700,-0.1400,-0.0700,0.1715,0.4300,0.4000,-9.8600,26,0.3750,-25.3750,15.0625,0,0,1,0
10,4480,40.8750,-2.0000,-118.1725,-179.0493,-89.5247,232.4609,0.0700,-0.1000,0.0100,0.1225,0.4200,0.4500,-9.7700,26,0.3750,-25.3750,15.0625,0,0,1,0
10,4680,40.8750,-2.0000,14.3239,-250.6690,-68.0387,260.1335,0.0900,-0.0900,0.0400,0.1334,0.4300,0.4500,-9.7300,26,-0.5000,-25.3750,13.5625,0,0,1,0
10,4890,40.8125,-1.8750,28.6479,-340.1937,-96.6866,354.8250,0.1400,-0.0200,-0.0200,0.1428,0.4600,0.5200,-9.8100,26,-0.5000,-25.3750,13.5625,0,0,1,0
10,5090,40.8125,-1.8125,-46.5528,-336.6127,-100.2676,354.3005,0.1600,-0.0400,-0.0900,0.1879,0.4600,0.5100,-9.8800,26,0.0000,-26.1875,13.8750,0,0,1,0
10,5300,40.7500,-1.6875,7.1620,-297.2219,-53.7148,302.1215,0.0900,-0.0600,-0.0100,0.1086,0.3700,0.4900,-9.8000,26,0.0000,-26.1875,13.8750,0,0,1,0
10,5500,40.7500,-1.5625,-17.9049,-254.2500,0.0000,254.8797,0.1000,-0.0900,-0.0500,0.1435,0.3700,0.4500,-9.8400,26,0.0000,-26.1875,13.8750,0,0,1,0
10,5670,40.7500,-1.5000,-153.9824,-128.9155,0.0000,200.8228,0.0400,-0.0900,-0.1200,0.1552,0.3000,0.4600,-9.9000,26,0.0000,-25.0625,14.0000,0,0,1,0
10,5870,40.7500,-1.5000,-214.8592,-71.6197,-10.7430,226.7361,-0.0100,-0.1900,0.0500,0.1967,0.2400,0.3700,-9.7300,26,0.0000,-25.0625,14.0000,0,0,1,0
10,6080,40.7500,-1.4375,-121.7535,-207.6972,-17.9049,241.4180,-0.0300,-0.2200,0.0900,0.2396,0.2000,0.3500,-9.6900,26,0.6875,-26.5625,14.0000,0,0,1,0
10,6290,40.7500,-1.3750,39.3908,-368.8416,-139.6585,396.3587,-0.0200,-0.2500,-0.0500,0.2557,0.1900,0.3200,-9.8400,26,0.6875,-26.5625,14.0000,0,0,1,0
10,6490,40.6875,-1.1250,139.6585,-444.0423,-297.2219,552.2852,0.0300,-0.1100,-0.0400,0.1208,0.2300,0.4500,-9.8300,26,0.6875,-26.5625,14.0000,0,0,1,0
10,6690,40.6250,-1.0625,150.4014,-408.2324,-268.5740,511.2791,0.1100,-0.0300,-0.0700,0.1338,0.2900,0.5200,-9.8600,26,-0.3750,-25.5000,13.1875,0,0,1,0
10,6900,40.5000,-0.9375,107.4296,-347.3557,-193.3733,411.8134,0.1400,0.0500,-0.1400,0.2042,0.2900,0.6000,-9.9300,26,-0.3750,-25.5000,13.1875,0,0,1,0
10,7100,40.5000,-0.8125,3.5810,-218.4402,-93.1056,237.4818,0.1300,-0.0100,-0.0600,0.1435,0.2800,0.5300,-9.8500,26,0.3750,-26.2500,14.7500,0,0,1,0
10,7300,40.4375,-0.7500,-68.0387,-153.9824,32.2289,171.4017,0.0700,-0.0800,-0.0900,0.1393,0.2000,0.4600,-9.8800,26,0.3750,-26.2500,14.7500,0,0,1,0
10,7510,40.5000,-0.6875,-118.1725,-85.9437,42.9718,152.3077,0.0800,-0.1000,0.0100,0.1285,0.2000,0.4500,-9.7700,26,0.3750,-26.2500,14.7500,0,0,1,0
