# Sesion:4 Fecha:2026-03-08 15:42:43 Shots:0 Duracion:18,06s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm
5.4470,352.3750,-37.1875,17.9049,-723.3593,35.8099,724.4664,0.1200,0.0200,-0.1000,0.1575,6.0600,-1.0000,-7.8400,25,-24.5000,-14.3750,51.3750,0,0,0,0
5.4680,352.3750,-37.0625,35.8099,-640.9965,57.2958,644.5477,0.0300,-0.0400,-0.1400,0.1487,5.9300,-1.0700,-7.9000,25,-23.3750,-14.0000,51.2500,0,0,0,0
5.4880,352.3750,-36.8125,25.0669,-515.6621,28.6479,517.0652,0.1300,-0.0300,0.0000,0.1334,6.0000,-1.0600,-7.7700,25,-23.3750,-14.0000,51.2500,0,0,0,0
5.5080,352.3750,-36.6250,-75.2007,-436.8803,68.0387,448.4962,0.1000,-0.0300,-0.0300,0.1086,5.9500,-1.0600,-7.8300,25,-23.3750,-13.5625,51.2500,0,0,0,0
5.5290,352.3750,-36.5000,-136.0775,-361.6796,118.1725,404.0965,0.0400,-0.0500,-0.1300,0.1449,5.8800,-1.0800,-7.9400,25,-23.3750,-13.5625,51.2500,0,0,0,0
5.5500,352.4375,-36.3750,-128.9155,-279.3169,164.7254,348.9579,0.0400,-0.0800,-0.1000,0.1342,5.8700,-1.1100,-7.9200,25,-23.3750,-13.5625,51.2500,0,0,0,0
5.5700,352.5000,-36.3125,-68.0387,-247.0881,85.9437,270.3111,0.0400,-0.0600,0.0100,0.0728,5.8500,-1.0900,-7.8100,25,-24.0625,-14.0000,50.5000,0,0,0,0
5.5910,352.5000,-36.1875,-17.9049,-318.7078,0.0000,319.2103,0.0300,-0.0800,-0.0200,0.0877,5.8300,-1.1100,-7.8600,25,-24.0625,-14.0000,50.5000,0,0,0,0
5.6070,352.5000,-36.0625,53.7148,-343.7747,-21.4859,348.6086,0.1800,0.0200,0.1000,0.2069,5.9600,-1.0000,-7.7400,25,-23.3750,-14.0000,50.8750,0,0,0,0
5.6310,352.5000,-36.0000,0.0000,-418.9754,10.7430,419.1131,0.1400,-0.0100,0.0700,0.1568,5.9100,-1.0400,-7.7900,25,-23.3750,-14.0000,50.8750,0,0,0,0
5.6480,352.5000,-35.8750,-168.3063,-282.8979,32.2289,330.7521,0.0800,-0.0300,-0.0700,0.1105,5.8300,-1.0600,-7.9400,25,-23.3750,-14.0000,50.8750,0,0,0,0
5.6680,352.5000,-35.8125,-118.1725,-175.4683,64.4578,221.1531,0.1000,-0.0800,0.0700,0.1459,5.8400,-1.1000,-7.8000,25,-22.8750,-13.6875,51.6875,0,0,0,0
5.6890,352.5625,-35.7500,-75.2007,-164.7254,93.1056,203.6130,0.1400,-0.0200,-0.0100,0.1418,5.8800,-1.0400,-7.9000,25,-22.8750,-13.6875,51.6875,0,0,0,0
5.7100,352.5625,-35.6875,-100.2676,-193.3733,46.5528,222.7419,0.1100,-0.0400,0.0700,0.1364,5.8300,-1.0600,-7.8100,25,-23.2500,-13.5625,51.2500,0,0,0,0
5.7300,352.6250,-35.6250,-32.2289,-290.0599,0.0000,291.8449,0.0300,-0.1000,-0.0400,0.1118,5.7500,-1.1200,-7.9500,25,-23.2500,-13.5625,51.2500,0,0,0,0
5.7500,352.5625,-35.5000,-21.4859,-282.8979,-35.8099,285.9637,0.0900,-0.0400,-0.0700,0.1208,5.7900,-1.0600,-7.9800,25,-23.2500,-13.5625,51.2500,0,0,0,0
5.7670,352.5625,-35.4375,32.2289,-239.9261,-64.4578,250.5155,0.1200,-0.0400,-0.0100,0.1269,5.8100,-1.0500,-7.9300,25,-23.2500,-13.5625,52.0625,0,0,0,0
5.7910,352.5625,-35.3125,28.6479,-239.9261,-21.4859,242.5838,0.1200,0.0000,-0.0600,0.1342,5.8000,-1.0100,-8.0000,25,-23.2500,-13.5625,52.0625,0,0,0,0
5.8080,352.5625,-35.2500,-46.5528,-186.2113,-17.9049,192.7755,0.1500,-0.0400,0.0000,0.1552,5.8200,-1.0500,-7.9300,25,-22.8750,-14.2500,51.2500,0,0,0,0
5.8320,352.5625,-35.1875,-50.1338,-250.6690,-10.7430,255.8589,0.1700,-0.0500,0.1400,0.2258,5.8300,-1.0600,-7.8000,25,-22.8750,-14.2500,51.2500,0,0,0,0
5.8490,352.5625,-35.1250,21.4859,-376.0036,21.4859,377.2294,0.1200,-0.0700,0.1200,0.1836,5.7600,-1.0800,-7.8300,25,-22.8750,-14.2500,51.2500,0,0,0,0
5.8690,352.5625,-35.0000,-39.3908,-447.6233,-28.6479,450.2654,0.0000,-0.1500,0.1200,0.1921,5.6200,-1.1600,-7.8400,25,-22.8750,-14.2500,52.8750,0,0,0,0
5.8890,352.5000,-34.8125,-139.6585,-390.3275,-118.1725,431.0740,0.0800,-0.0900,0.0700,0.1393,5.6800,-1.0900,-7.9000,25,-22.8750,-14.2500,52.8750,0,0,0,0
5.9100,352.4375,-34.6875,-68.0387,-454.7853,-161.1444,487.2642,0.1700,0.0100,-0.0400,0.1749,5.7600,-0.9800,-8.0300,25,-22.5625,-14.5625,51.2500,0,0,0,0
5.9310,352.3750,-34.5625,7.1620,-522.8240,-150.4014,544.0742,0.1600,-0.0400,-0.0600,0.1755,5.7300,-1.0300,-8.0700,25,-22.5625,-14.5625,51.2500,0,0,0,0
5.9510,352.3125,-34.3750,139.6585,-576.5388,-118.1725,604.8688,0.2200,0.0200,-0.0100,0.2211,5.7700,-0.9600,-8.0300,25,-22.5625,-14.5625,51.2500,0,0,0,0
5.9680,352.2500,-34.1875,193.3733,-598.0247,-71.6197,632.5790,0.1500,0.0300,-0.0500,0.1609,5.6700,-0.9600,-8.1000,25,-22.8750,-14.2500,50.8750,0,0,0,0
5.9920,352.2500,-34.0000,96.6866,-476.2712,-28.6479,486.8298,0.1700,0.0300,-0.0100,0.1729,5.6600,-0.9600,-8.0800,25,-22.8750,-14.2500,50.8750,0,0,0,0
6.0080,352.2500,-33.8750,-118.1725,-401.0705,-25.0669,418.8683,0.1400,-0.0100,-0.0400,0.1459,5.6100,-1.0100,-8.1200,25,-21.7500,-14.0000,51.5625,0,0,0,0
6.0330,352.2500,-33.7500,-157.5634,-340.1937,-3.5810,374.9277,0.1100,-0.0800,0.0100,0.1364,5.5700,-1.0700,-8.0700,25,-21.7500,-14.0000,51.5625,0,0,0,0
6.0490,352.2500,-33.6250,-96.6866,-343.7747,-28.6479,358.2597,0.0200,-0.1400,-0.0200,0.1428,5.4600,-1.1300,-8.1200,25,-21.7500,-14.0000,51.5625,0,0,0,0
6.0700,352.1875,-33.5625,50.1338,-372.4226,-118.1725,393.9248,0.1000,-0.0800,-0.0300,0.1315,5.5300,-1.0600,-8.1400,25,-22.0625,-13.1875,51.1875,0,0,0,0
6.0900,352.1250,-33.3750,179.0493,-461.9472,-168.3063,523.2408,0.1600,0.0200,-0.0600,0.1720,5.5600,-0.9600,-8.1800,25,-22.0625,-13.1875,51.1875,0,0,0,0
6.1100,352.0625,-33.2500,107.4296,-447.6233,-96.6866,470.3786,0.2000,0.0200,0.0000,0.2010,5.5800,-0.9600,-8.1300,25,-22.0625,-14.0000,50.7500,0,0,0,0
6.1310,352.0625,-33.1250,-25.0669,-350.9367,50.1338,355.3847,0.1300,-0.0500,-0.0500,0.1480,5.5000,-1.0400,-8.2000,25,-22.0625,-14.0000,50.7500,0,0,0,0
6.1510,352.1250,-33.0625,-78.7817,-229.1831,111.0106,266.5611,0.0900,-0.0300,-0.1100,0.1453,5.4400,-1.0200,-8.2700,25,-22.0625,-14.0000,50.7500,0,0,0,0
6.1690,352.1250,-33.0000,-68.0387,-179.0493,103.8486,217.8818,0.1400,0.0000,-0.0300,0.1432,5.4800,-0.9900,-8.1900,25,-22.5000,-14.5000,52.3750,0,0,0,0
6.1920,352.1875,-32.8750,-64.4578,-272.1550,28.6479,281.1474,0.1700,-0.0100,0.0600,0.1806,5.5000,-1.0000,-8.1000,25,-22.5000,-14.5000,52.3750,0,0,0,0
6.2090,352.1250,-32.7500,64.4578,-436.8803,28.6479,442.5380,0.1800,0.0000,0.1000,0.2059,5.5000,-0.9900,-8.0700,25,-22.5000,-13.7500,51.1875,0,0,0,0
6.2300,352.1250,-32.6250,136.0775,-580.1198,57.2958,598.6141,0.2200,0.0200,0.1100,0.2468,5.5100,-0.9700,-8.0700,25,-22.5000,-13.7500,51.1875,0,0,0,0
6.2500,352.1250,-32.3750,78.7817,-698.2923,75.2007,706.7346,0.1900,-0.0100,0.0000,0.1903,5.4500,-1.0200,-8.2100,25,-22.5000,-13.7500,51.1875,0,0,0,0
6.2700,352.1875,-32.1875,14.3239,-633.8346,175.4683,657.8302,0.1400,-0.0400,0.0100,0.1459,5.3700,-1.0500,-8.2200,25,-22.5000,-13.7500,51.8750,0,0,0,0
6.2910,352.2500,-32.0000,-125.3345,-537.1480,257.8310,608.8625,0.1400,-0.0800,0.1200,0.2010,5.3400,-1.1000,-8.1200,25,-22.5000,-13.7500,51.8750,0,0,0,0
6.3110,352.3750,-31.8125,-150.4014,-594.4437,250.6690,662.4341,0.0000,-0.1700,-0.0900,0.1924,5.1700,-1.1900,-8.3600,25,-22.8750,-12.8750,52.2500,0,0,0,0
6.3320,352.4375,-31.6250,-132.4965,-555.0529,107.4296,580.6721,0.0500,-0.1200,0.0000,0.1300,5.2000,-1.1400,-8.2800,25,-22.8750,-12.8750,52.2500,0,0,0,0
6.3520,352.4375,-31.4375,7.1620,-630.2536,17.9049,630.5485,0.1700,-0.0300,0.0000,0.1726,5.2900,-1.0500,-8.2900,25,-22.8750,-12.8750,52.2500,0,0,0,0
6.3690,352.4375,-31.3125,10.7430,-662.4825,75.2007,666.8235,0.1600,-0.0100,0.0000,0.1603,5.2400,-1.0200,-8.3100,25,-21.0000,-13.6875,53.0625,0,0,0,0
6.3900,352.4375,-31.0000,-139.6585,-612.3486,153.9824,646.6730,0.0600,-0.0600,-0.1000,0.1311,5.1100,-1.0800,-8.4500,25,-21.0000,-13.6875,53.0625,0,0,0,0
6.4100,352.5000,-30.8125,-175.4683,-494.1761,164.7254,549.6668,0.0200,-0.1100,-0.1700,0.2035,5.0500,-1.1300,-8.5300,25,-21.3750,-13.8750,52.2500,0,0,0,0
6.4310,352.5625,-30.6875,-150.4014,-361.6796,139.6585,415.8572,0.0700,-0.0800,-0.1500,0.1838,5.0800,-1.0900,-8.5200,25,-21.3750,-13.8750,52.2500,0,0,0,0
6.4510,352.6250,-30.5625,-132.4965,-361.6796,85.9437,394.6565,0.1600,-0.0300,0.0100,0.1631,5.1500,-1.0300,-8.3600,25,-21.3750,-13.8750,52.2500,0,0,0,0
6.4710,352.6250,-30.5000,-78.7817,-451.2043,53.7148,461.1693,0.1400,-0.0200,0.0100,0.1418,5.1000,-1.0200,-8.3700,25,-21.7500,-12.3750,52.6875,0,0,0,0
6.4920,352.6875,-30.2500,-128.9155,-472.6902,57.2958,493.2931,0.0900,-0.0500,-0.0900,0.1367,5.0400,-1.0500,-8.5000,25,-21.7500,-12.3750,52.6875,0,0,0,0
6.5120,352.6875,-30.1250,17.9049,-451.2043,50.1338,454.3339,0.0600,-0.1000,-0.0300,0.1204,4.9800,-1.1000,-8.4500,25,-21.3750,-13.5625,52.1875,0,0,0,0
6.5330,352.6875,-29.9375,21.4859,-454.7853,-21.4859,455.7992,0.1000,-0.0700,-0.1500,0.1934,5.0000,-1.0700,-8.5900,25,-21.3750,-13.5625,52.1875,0,0,0,0
6.5530,352.6250,-29.8125,-17.9049,-365.2606,-42.9718,368.2153,0.1900,0.0200,0.0000,0.1910,5.0700,-0.9700,-8.4400,25,-21.3750,-13.5625,52.1875,0,0,0,0
6.5700,352.6250,-29.7500,-57.2958,-358.0986,53.7148,366.6098,0.0900,-0.1000,0.0600,0.1473,4.9600,-1.1000,-8.3900,25,-21.0000,-13.5625,52.5625,0,0,0,0
6.5900,352.6875,-29.5625,-60.8768,-354.5177,89.5247,370.6797,0.1100,-0.0700,-0.0400,0.1364,4.9600,-1.0600,-8.5000,25,-21.0000,-13.5625,52.5625,0,0,0,0
6.6110,352.6875,-29.4375,0.0000,-365.2606,46.5528,368.2153,0.1300,-0.0900,0.0400,0.1631,4.9600,-1.0900,-8.4200,25,-21.3750,-13.8750,53.0000,0,0,0,0
6.6310,352.6875,-29.3125,-53.7148,-433.2994,32.2289,437.8040,0.1300,-0.0700,-0.0100,0.1480,4.9400,-1.0700,-8.4900,25,-21.3750,-13.8750,53.0000,0,0,0,0
6.6520,352.6875,-29.1875,-50.1338,-393.9085,53.7148,400.7026,0.1800,-0.0100,-0.0500,0.1871,4.9700,-1.0100,-8.5500,25,-21.3750,-13.8750,53.0000,0,0,0,0
6.6720,352.6875,-29.1250,-57.2958,-368.8416,25.0669,374.1060,0.1000,-0.0500,-0.1300,0.1715,4.8700,-1.0500,-8.6400,25,-21.0000,-12.3750,52.5625,0,0,0,0
6.6920,352.6875,-28.9375,-28.6479,-383.1655,-32.2289,385.5843,0.1200,-0.0300,-0.0200,0.1253,4.8700,-1.0200,-8.5400,25,-21.0000,-12.3750,52.5625,0,0,0,0
6.7130,352.6875,-28.8125,42.9718,-408.2324,-32.2289,411.7511,0.1000,-0.0700,-0.0700,0.1407,4.8300,-1.0600,-8.6000,25,-20.5625,-13.5000,52.1875,0,0,0,0
6.7330,352.6875,-28.7500,-50.1338,-304.3838,32.2289,310.1639,0.1500,-0.0600,0.0200,0.1628,4.8700,-1.0600,-8.5100,25,-20.5625,-13.5000,52.1875,0,0,0,0
6.7530,352.7500,-28.6250,-136.0775,-250.6690,111.0106,306.0644,0.1000,-0.0600,0.0400,0.1233,4.8100,-1.0500,-8.5000,25,-20.5625,-13.5000,52.1875,0,0,0,0
6.7700,352.7500,-28.5625,-118.1725,-243.5071,125.3345,298.2770,0.1500,-0.0400,-0.0400,0.1603,4.8500,-1.0300,-8.5900,25,-20.2500,-13.8750,52.5000,0,0,0,0
6.7940,352.8125,-28.4375,-89.5247,-297.2219,107.4296,328.4762,0.1500,-0.0300,-0.0400,0.1581,4.8300,-1.0100,-8.6000,25,-20.2500,-13.8750,52.5000,0,0,0,0
6.8110,352.8750,-28.3750,-14.3239,-365.2606,89.5247,376.3445,0.1700,-0.0400,0.0000,0.1746,4.8400,-1.0300,-8.5700,25,-21.0000,-13.5625,52.8750,0,0,0,0
6.8320,352.8750,-28.1875,7.1620,-447.6233,71.6197,453.3732,0.1200,-0.0900,-0.0500,0.1581,4.7600,-1.0800,-8.6300,25,-21.0000,-13.5625,52.8750,0,0,0,0
6.8520,352.8750,-28.0625,57.2958,-465.5282,25.0669,469.7102,0.1300,-0.0500,0.0100,0.1396,4.7500,-1.0400,-8.5800,25,-21.0000,-13.5625,52.8750,0,0,0,0
6.8730,352.8750,-27.9375,60.8768,-444.0423,-7.1620,448.2531,0.0600,-0.1300,-0.0600,0.1552,4.6600,-1.1300,-8.6700,25,-19.8750,-14.0625,52.0625,0,0,0,0
6.8930,352.8125,-27.8125,53.7148,-354.5177,14.3239,358.8499,0.0700,-0.1200,0.0200,0.1404,4.6400,-1.1200,-8.5800,25,-19.8750,-14.0625,52.0625,0,0,0,0
6.9130,352.8125,-27.6875,78.7817,-365.2606,21.4859,374.2773,0.1600,0.0000,0.0500,0.1676,4.7200,-1.0100,-8.5600,25,-20.2500,-13.5625,53.2500,0,0,0,0
6.9340,352.8125,-27.5625,-17.9049,-411.8134,17.9049,412.5912,0.0900,-0.0800,-0.1300,0.1772,4.6300,-1.0800,-8.7600,25,-20.2500,-13.5625,53.2500,0,0,0,0
6.9510,352.8125,-27.4375,32.2289,-393.9085,0.0000,395.2247,0.1400,-0.0400,0.0200,0.1470,4.6600,-1.0500,-8.6100,25,-20.2500,-13.5625,53.2500,0,0,0,0
6.9710,352.8125,-27.3750,42.9718,-451.2043,10.7430,453.3732,0.1600,0.0000,-0.0200,0.1612,4.6600,-1.0100,-8.6800,25,-20.2500,-12.6875,52.5000,0,0,0,0
6.9920,352.8125,-27.1250,46.5528,-415.3944,42.9718,420.1979,0.1800,-0.0100,-0.0100,0.1806,4.6500,-1.0200,-8.6800,25,-20.2500,-12.6875,52.5000,0,0,0,0
7.0120,352.8125,-27.0625,-39.3908,-361.6796,125.3345,384.8019,0.1400,-0.0300,-0.0400,0.1487,4.6000,-1.0400,-8.7100,25,-19.1875,-14.0625,52.8750,0,0,0,0
7.0330,352.8750,-26.8750,-207.6972,-293.6409,164.7254,395.5977,0.1200,-0.0600,-0.1100,0.1735,4.5600,-1.0700,-8.7900,25,-19.1875,-14.0625,52.8750,0,0,0,0
7.0530,352.9375,-26.8125,-150.4014,-261.4120,150.4014,337.0125,0.0500,-0.1600,0.0700,0.1817,4.4800,-1.1600,-8.6100,25,-19.1875,-14.0625,52.8750,0,0,0,0
7.0730,353.0000,-26.6875,-46.5528,-368.8416,111.0106,387.9879,0.0300,-0.1100,0.0000,0.1140,4.4400,-1.1200,-8.7100,25,-19.8750,-13.0625,53.2500,0,0,0,0
7.0940,353.0000,-26.5625,-35.8099,-386.7465,53.7148,392.0976,0.0400,-0.0900,-0.2000,0.2229,4.4300,-1.0900,-8.9100,25,-19.8750,-13.0625,53.2500,0,0,0,0
7.1110,353.0000,-26.4375,7.1620,-372.4226,32.2289,373.8831,0.1300,-0.0300,-0.0900,0.1609,4.5000,-1.0300,-8.8100,25,-18.7500,-12.2500,53.2500,0,0,0,0
7.1350,353.0000,-26.3125,39.3908,-401.0705,46.5528,405.6801,0.1900,0.0800,-0.2000,0.2872,4.5400,-0.9200,-8.9300,25,-18.7500,-12.2500,53.2500,0,0,0,0
7.1550,353.0625,-26.1875,-93.1056,-264.9930,128.9155,309.0456,0.0800,-0.0700,-0.2000,0.2265,4.4100,-1.0800,-8.9300,25,-18.7500,-12.2500,53.2500,0,0,0,0
7.1720,353.1250,-26.1250,-85.9437,-168.3063,118.1725,222.8858,0.0700,-0.1100,-0.0100,0.1308,4.4000,-1.1200,-8.7600,25,-18.7500,-13.0625,53.5625,0,0,0,0
7.1960,353.1250,-26.0625,-21.4859,-218.4402,25.0669,220.9210,0.1300,-0.0800,0.0600,0.1640,4.4500,-1.0900,-8.6800,25,-18.7500,-13.0625,53.5625,0,0,0,0
7.2130,353.1250,-26.0000,10.7430,-272.1550,39.3908,275.2006,0.1300,-0.0400,-0.0400,0.1418,4.4300,-1.0400,-8.8000,25,-19.8750,-13.0625,53.2500,0,0,0,0
7.2330,353.1250,-25.9375,25.0669,-250.6690,60.8768,259.1704,0.1500,-0.0500,0.0000,0.1581,4.4400,-1.0600,-8.7600,25,-19.8750,-13.0625,53.2500,0,0,0,0
7.2530,353.1250,-25.8125,-35.8099,-236.3451,64.4578,247.5806,0.1300,-0.0800,0.0200,0.1539,4.4100,-1.0900,-8.7400,25,-19.8750,-13.0625,53.2500,0,0,0,0
7.2740,353.1875,-25.7500,-42.9718,-236.3451,103.8486,261.7062,0.1100,-0.0500,-0.1000,0.1568,4.3800,-1.0600,-8.8700,25,-19.0625,-13.0625,53.5625,0,0,0,0
7.2950,353.2500,-25.6875,-118.1725,-204.1162,136.0775,272.2963,0.1100,-0.0800,-0.0600,0.1487,4.3600,-1.0900,-8.8300,25,-19.0625,-13.0625,53.5625,0,0,0,0
7.3150,353.2500,-25.6250,-100.2676,-239.9261,103.8486,280.0047,0.1200,-0.0900,0.0300,0.1530,4.3600,-1.1000,-8.7500,25,-19.5000,-13.5000,52.3750,0,0,0,0
7.3360,353.3125,-25.5000,-46.5528,-290.0599,71.6197,302.3761,0.0800,-0.0900,-0.1300,0.1772,4.3000,-1.1000,-8.9300,25,-19.5000,-13.5000,52.3750,0,0,0,0
7.3560,353.3125,-25.4375,-68.0387,-247.0881,60.8768,263.4156,0.1300,-0.1000,-0.0500,0.1715,4.3400,-1.1000,-8.8500,25,-19.5000,-13.5000,52.3750,0,0,0,0
7.3760,353.3750,-25.3125,-121.7535,-218.4402,50.1338,255.0557,0.1200,-0.0600,0.0300,0.1375,4.3200,-1.0600,-8.7600,25,-18.7500,-13.5000,53.5000,0,0,0,0
7.3970,353.3750,-25.2500,-164.7254,-232.7641,60.8768,291.5812,0.1400,-0.0800,0.0100,0.1616,4.3300,-1.0700,-8.7900,25,-18.7500,-13.5000,53.5000,0,0,0,0
7.4170,353.4375,-25.1875,-107.4296,-243.5071,118.1725,291.2071,0.1000,-0.1000,0.0000,0.1414,4.2800,-1.0900,-8.8200,25,-18.7500,-12.6875,53.5000,0,0,0,0
7.4380,353.4375,-25.0625,-100.2676,-279.3169,57.2958,302.2488,0.0800,-0.0500,-0.1400,0.1688,4.2400,-1.0300,-8.9600,25,-18.7500,-12.6875,53.5000,0,0,0,0
7.4580,353.4375,-25.0000,-39.3908,-239.9261,3.5810,243.1645,0.1200,-0.0500,-0.0900,0.1581,4.2700,-1.0300,-8.9200,25,-18.7500,-12.6875,53.5000,0,0,0,0
7.4790,353.4375,-24.9375,-118.1725,-179.0493,35.8099,217.4989,0.1300,-0.0700,-0.0600,0.1594,4.2700,-1.0500,-8.9000,25,-18.7500,-12.6875,53.8750,0,0,0,0
7.4990,353.5000,-24.8750,-132.4965,-229.1831,71.6197,274.2437,0.1600,-0.0600,-0.0200,0.1720,4.2600,-1.0200,-8.9500,25,-18.7500,-12.6875,53.8750,0,0,0,0
7.5200,353.5000,-24.7500,-100.2676,-254.2500,96.6866,289.9051,0.1300,-0.1000,-0.1000,0.1921,4.2400,-1.0700,-8.9500,25,-18.7500,-12.6875,53.1875,0,0,0,0
7.5400,353.5625,-24.6875,-139.6585,-200.5352,85.9437,259.0467,0.1400,-0.0600,-0.0200,0.1536,4.2400,-1.0200,-8.8800,25,-18.7500,-12.6875,53.1875,0,0,0,0
7.5600,353.5625,-24.6250,-118.1725,-239.9261,78.7817,278.8115,0.1600,-0.0100,-0.0300,0.1631,4.1800,-1.0600,-8.9400,25,-19.8750,-13.0625,54.0000,0,0,0,0
7.5810,353.6250,-24.5000,-175.4683,-268.5740,64.4578,327.2246,0.1200,-0.0900,-0.1000,0.1803,4.1800,-1.0400,-8.9800,25,-19.8750,-13.0625,54.0000,0,0,0,0
7.6010,353.6250,-24.4375,-75.2007,-257.8310,39.3908,271.4473,0.1200,-0.0700,-0.0600,0.1513,4.1800,-1.0200,-8.9400,25,-19.8750,-13.0625,54.0000,0,0,0,0
7.6220,353.6875,-24.3125,-78.7817,-232.7641,53.7148,251.5372,0.1800,-0.0400,0.0000,0.1844,4.2200,-0.9800,-8.8800,25,-19.1875,-13.0625,53.5000,0,0,0,0
7.6430,353.6875,-24.2500,-53.7148,-272.1550,85.9437,290.4134,0.1200,-0.0300,-0.1500,0.1944,4.1500,-0.9800,-9.0400,25,-19.1875,-13.0625,53.5000,0,0,0,0
7.6630,353.6875,-24.1875,-96.6866,-222.0211,85.9437,256.9592,0.1200,-0.1000,-0.0500,0.1640,4.1300,-1.0400,-8.9500,25,-19.8750,-13.5000,53.1875,0,0,0,0
7.6840,353.7500,-24.0625,-96.6866,-239.9261,78.7817,270.4060,0.1300,-0.0800,-0.0300,0.1556,4.1300,-1.0200,-8.9300,25,-19.8750,-13.5000,53.1875,0,0,0,0
7.7040,353.8125,-23.9375,-100.2676,-290.0599,39.3908,309.4188,0.1100,-0.1100,-0.0100,0.1559,4.0900,-1.0400,-8.9300,25,-19.8750,-13.5000,53.1875,0,0,0,0
7.7240,353.8125,-23.8750,-114.5916,-297.2219,32.2289,320.1730,0.0800,-0.1500,-0.1200,0.2081,4.0500,-1.0800,-9.0400,25,-19.0625,-13.1875,53.1875,0,0,0,0
7.7450,353.8125,-23.7500,-93.1056,-207.6972,21.4859,228.6229,0.0800,-0.1400,0.0200,0.1625,4.0400,-1.0600,-8.9000,25,-19.0625,-13.1875,53.1875,0,0,0,0
7.7660,353.8125,-23.6875,-14.3239,-243.5071,25.0669,245.2126,0.1300,-0.0900,-0.1400,0.2112,4.0700,-1.0100,-9.0700,25,-18.6875,-13.1875,53.1875,0,0,0,0
7.7860,353.8125,-23.6250,-82.3627,-222.0211,7.1620,236.9141,0.1900,-0.0500,0.0700,0.2086,4.1200,-0.9700,-8.8600,25,-18.6875,-13.1875,53.1875,0,0,0,0
7.8060,353.8125,-23.5000,-14.3239,-264.9930,39.3908,268.2873,0.1600,-0.0300,-0.0600,0.1735,4.0700,-0.9400,-9.0100,25,-18.6875,-13.1875,53.1875,0,0,0,0
7.8270,353.8125,-23.4375,-75.2007,-254.2500,50.1338,269.8363,0.1700,-0.0600,-0.0400,0.1847,4.0700,-0.9700,-8.9900,25,-17.5625,-12.3750,53.5000,0,0,0,0
7.8470,353.8125,-23.3750,-121.7535,-247.0881,35.8099,277.7747,0.1000,-0.1100,-0.0600,0.1603,3.9900,-1.0100,-9.0100,25,-17.5625,-12.3750,53.5000,0,0,0,0
7.8680,353.8750,-23.2500,-89.5247,-225.6021,35.8099,245.3433,0.0400,-0.1800,0.0100,0.1847,3.9200,-1.0900,-8.9400,25,-18.3750,-13.5625,53.5000,0,0,0,0
7.8890,353.8750,-23.1875,-107.4296,-225.6021,39.3908,252.9606,0.1200,-0.1000,-0.0100,0.1565,3.9800,-1.0000,-8.9800,25,-18.3750,-13.5625,53.5000,0,0,0,0
7.9090,353.8750,-23.1250,-139.6585,-250.6690,64.4578,294.0991,0.0900,-0.1100,-0.0200,0.1435,3.9500,-1.0100,-9.0000,25,-18.3750,-13.5625,53.5000,0,0,0,0
7.9290,353.9375,-23.0000,-175.4683,-232.7641,53.7148,296.4010,0.1100,-0.1000,-0.0300,0.1517,3.9600,-0.9900,-9.0100,25,-18.0000,-13.5625,53.1875,0,0,0,0
7.9500,353.9375,-22.9375,-157.5634,-239.9261,71.6197,295.8380,0.1500,-0.0700,-0.0100,0.1658,3.9800,-0.9500,-8.9900,25,-18.0000,-13.5625,53.1875,0,0,0,0
7.9700,354.0000,-22.8125,-125.3345,-279.3169,68.0387,313.6176,0.1500,-0.0300,-0.1600,0.2214,3.9600,-0.9000,-9.1600,25,-17.5625,-13.1875,52.7500,0,0,0,0
7.9910,354.0000,-22.7500,-114.5916,-275.7359,71.6197,307.0683,0.1100,-0.1200,-0.0700,0.1772,3.8800,-0.9700,-9.1300,25,-17.5625,-13.1875,52.7500,0,0,0,0
8.0110,354.0625,-22.6250,-68.0387,-264.9930,64.4578,281.0789,0.0900,-0.0900,-0.1200,0.1749,3.8700,-0.9500,-9.1300,25,-17.5625,-13.2500,53.5000,0,0,0,0
8.0320,354.0625,-22.5625,-39.3908,-236.3451,53.7148,245.5523,0.1200,-0.1000,-0.1200,0.1970,3.8800,-0.9600,-9.1400,25,-17.5625,-13.2500,53.5000,0,0,0,0
8.0520,354.0625,-22.5000,-35.8099,-236.3451,32.2289,241.2054,0.1700,-0.0800,-0.0300,0.1903,3.9200,-0.9400,-9.0500,25,-17.5625,-13.2500,53.5000,0,0,0,0
8.0720,354.0625,-22.4375,-32.2289,-257.8310,39.3908,262.8064,0.1300,-0.0700,-0.1600,0.2177,3.8700,-0.9300,-9.1800,25,-17.5625,-12.8750,53.8750,0,0,0,0
8.0940,354.0625,-22.3125,-28.6479,-182.6303,78.7817,200.9504,0.1000,-0.1200,-0.0100,0.1565,3.8300,-0.9800,-9.0500,25,-17.5625,-12.8750,53.8750,0,0,0,0
8.1140,354.1250,-22.2500,-46.5528,-193.3733,57.2958,206.9860,0.1300,-0.1200,-0.0400,0.1814,3.8500,-0.9800,-9.0800,25,-18.3750,-12.7500,53.5000,0,0,0,0
8.1340,354.1250,-22.1875,-89.5247,-200.5352,21.4859,220.6597,0.1300,-0.1100,-0.0100,0.1706,3.8400,-0.9700,-9.0500,25,-18.3750,-12.7500,53.5000,0,0,0,0
