# Sesion:2 Fecha:2026-03-08 15:36:43 Shots:0 Duracion:19,80s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm
5.4360,46.1875,-24.1875,-21.4859,-601.6057,35.8099,603.0534,0.1200,-0.0300,-0.0700,0.1421,4.1400,-0.2700,-9.0100,25,-8.0000,14.3750,43.6875,3,3,1,2
5.4560,46.1875,-23.9375,82.3627,-773.4931,-78.7817,781.8450,0.1200,-0.0200,0.0600,0.1356,4.1100,-0.2600,-8.8900,25,-8.0000,14.3750,43.6875,3,3,1,2
5.4770,46.1250,-23.8125,136.0775,-920.3135,-179.0493,947.3925,0.1200,-0.0100,-0.0600,0.1345,4.0600,-0.2600,-9.0400,25,-8.3750,14.3750,45.6875,3,3,1,2
5.4970,46.0000,-23.3125,128.9155,-931.0565,-250.6690,972.7899,0.0600,-0.1000,-0.1500,0.1900,3.9500,-0.3500,-9.1500,25,-8.3750,14.3750,45.6875,3,3,1,2
5.5170,45.9375,-23.1875,254.2500,-913.1515,-153.9824,960.3121,0.1500,0.0800,-0.1900,0.2550,3.9900,-0.1600,-9.2100,25,-6.8750,14.7500,44.0625,3,3,1,2
5.5380,45.8750,-22.7500,279.3169,-898.8276,21.4859,941.4725,0.1300,0.0700,-0.1800,0.2328,3.9300,-0.1900,-9.2200,25,-6.8750,14.7500,44.0625,3,3,1,2
5.5590,45.8750,-22.4375,257.8310,-920.3135,-39.3908,956.5591,0.1200,0.0000,-0.1100,0.1628,3.8700,-0.2700,-9.1600,25,-6.8750,14.7500,44.0625,3,3,1,2
5.5750,45.8125,-22.3125,211.2782,-916.7325,-239.9261,970.8766,0.0600,-0.0300,-0.2300,0.2396,3.7600,-0.3200,-9.3100,25,-6.5000,14.7500,43.5625,3,3,1,2
5.5960,45.6875,-21.8125,307.9648,-870.1797,-286.4789,966.5015,0.1400,0.0100,-0.1400,0.1982,3.7900,-0.2700,-9.2400,25,-6.5000,14.7500,43.5625,3,3,1,2
5.6160,45.5625,-21.5625,386.7465,-920.3135,-290.0599,1039.5598,0.2100,0.0800,-0.0100,0.2249,3.8200,-0.2200,-9.1200,25,-5.7500,14.3750,43.2500,3,3,1,2
5.6370,45.4375,-21.2500,307.9648,-934.6374,-232.7641,1011.2213,0.2000,0.1100,-0.1100,0.2534,3.7600,-0.2100,-9.2500,25,-5.7500,14.3750,43.2500,3,3,1,2
5.6570,45.3750,-21.0000,128.9155,-805.7219,-114.5916,823.9771,0.2200,0.1700,-0.2400,0.3673,3.7400,-0.1500,-9.3800,25,-5.7500,14.3750,43.2500,3,3,1,2
5.6770,45.3125,-20.8750,121.7535,-784.2360,-42.9718,794.7934,0.2500,0.1800,-0.2100,0.3728,3.7200,-0.1400,-9.3800,25,-6.1875,14.3750,44.7500,3,3,1,2
5.6970,45.3125,-20.4375,189.7923,-845.1127,0.0000,866.1620,0.1600,0.0600,0.0500,0.1780,3.6000,-0.2700,-9.1200,25,-6.1875,14.3750,44.7500,3,3,1,2
5.7170,45.2500,-20.1875,204.1162,-938.2184,-53.7148,961.6665,0.0800,-0.1000,-0.1700,0.2128,3.4700,-0.4500,-9.3700,25,-5.3750,15.0625,44.5000,3,3,1,2
5.7380,45.1875,-19.8750,243.5071,-841.5318,-164.7254,891.4067,0.1400,0.0300,-0.3300,0.3597,3.4800,-0.3200,-9.5500,25,-5.3750,15.0625,44.5000,3,3,1,2
5.7590,45.1250,-19.6250,179.0493,-676.8064,-146.8204,715.3194,0.1400,0.0400,-0.1600,0.2163,3.4400,-0.3200,-9.3800,25,-5.3750,15.0625,44.5000,3,3,1,2
5.7760,45.1250,-19.5000,82.3627,-580.1198,-25.0669,586.4733,0.1400,0.0000,-0.1100,0.1780,3.4100,-0.3600,-9.3500,25,-5.0000,15.0625,44.7500,2,3,1,2
5.7960,45.1250,-19.2500,-3.5810,-512.0811,35.8099,513.3441,0.0400,-0.0800,-0.0800,0.1200,3.2800,-0.4600,-9.3300,25,-5.0000,15.0625,44.7500,2,3,1,2
5.8160,45.1250,-19.1875,-93.1056,-508.5001,-60.8768,520.5256,0.0600,-0.0800,0.0100,0.1005,3.2700,-0.4500,-9.2400,25,-5.0000,14.7500,44.5000,2,3,1,2
5.8370,45.0625,-19.0000,-85.9437,-487.0141,-75.2007,500.2242,0.1500,-0.0100,-0.2300,0.2748,3.3300,-0.3700,-9.5000,25,-5.0000,14.7500,44.5000,2,3,1,2
5.8570,45.0625,-18.7500,14.3239,-415.3944,-53.7148,419.0978,0.1600,0.0400,-0.1900,0.2516,3.3200,-0.3100,-9.4600,25,-5.0000,14.7500,44.5000,2,3,1,2
5.8770,45.0625,-18.6875,53.7148,-447.6233,-7.1620,450.8916,0.2000,0.0800,-0.1100,0.2419,3.3300,-0.2700,-9.3900,25,-4.2500,15.0625,45.1875,2,3,1,2
5.8980,45.0625,-18.5625,42.9718,-436.8803,25.0669,439.7037,0.1200,0.0200,-0.1300,0.1780,3.2300,-0.3400,-9.4200,25,-4.2500,15.0625,45.1875,2,3,1,2
5.9150,45.0625,-18.4375,-17.9049,-379.5845,21.4859,380.6135,0.1400,0.0000,-0.1700,0.2202,3.2400,-0.3600,-9.4700,25,-4.2500,14.3750,44.3750,2,3,1,2
5.9390,45.0625,-18.3125,-60.8768,-311.5458,10.7430,317.6196,0.1800,0.0600,-0.1800,0.2615,3.2600,-0.2900,-9.4800,25,-4.2500,14.3750,44.3750,2,3,1,2
5.9590,45.0625,-18.1875,-85.9437,-311.5458,68.0387,330.2671,0.1600,0.0300,-0.0700,0.1772,3.2200,-0.3200,-9.3800,25,-4.2500,14.3750,44.3750,2,3,1,2
5.9770,45.0625,-18.1250,-175.4683,-232.7641,60.8768,297.7822,0.1500,0.0000,-0.1700,0.2267,3.2000,-0.3400,-9.4800,25,-4.2500,15.0625,44.3750,2,3,1,2
5.9970,45.1250,-18.0625,-146.8204,-272.1550,57.2958,314.4954,0.1200,-0.0500,-0.0500,0.1393,3.1500,-0.3900,-9.3700,25,-4.2500,15.0625,44.3750,2,3,1,2
6.0170,45.1250,-17.9375,-96.6866,-333.0317,10.7430,346.9494,0.1200,-0.0700,-0.0600,0.1513,3.1400,-0.4100,-9.3800,25,-4.6875,14.0625,44.0000,2,3,1,2
6.0370,45.1250,-17.8125,-14.3239,-401.0705,-46.5528,404.0172,0.1400,0.0600,-0.1400,0.2069,3.1400,-0.2600,-9.4800,25,-4.6875,14.0625,44.0000,2,3,1,2
6.0580,45.0625,-17.6250,17.9049,-393.9085,-42.9718,396.6498,0.1800,0.0700,-0.1700,0.2573,3.1600,-0.2600,-9.5000,25,-4.6875,14.0625,44.0000,2,3,1,2
6.0790,44.5625,-17.5625,-78.7817,-365.2606,-71.6197,380.4619,0.1600,0.0000,-0.0900,0.1836,3.1100,-0.3200,-9.4300,25,-5.0000,15.1875,43.8750,2,3,1,2
6.0990,44.5000,-17.5000,-46.5528,-372.4226,-57.2958,379.6690,0.2200,0.1000,-0.1100,0.2655,3.1600,-0.2200,-9.4600,25,-5.0000,15.1875,43.8750,2,3,1,2
6.1160,44.5000,-17.3750,-75.2007,-383.1655,42.9718,392.8327,0.1700,0.0400,-0.0600,0.1847,3.0900,-0.2700,-9.4200,25,-4.6875,14.5000,44.3750,2,3,1,2
6.1400,44.1250,-17.2500,-71.6197,-393.9085,57.2958,404.4454,0.1400,-0.0300,-0.1800,0.2300,3.0400,-0.3500,-9.5400,25,-4.6875,14.5000,44.3750,2,3,1,2
6.1570,44.1250,-17.0625,-50.1338,-340.1937,0.0000,343.8679,0.0800,-0.0300,-0.1800,0.1992,2.9600,-0.3500,-9.5500,25,-4.6875,14.5000,44.3750,2,3,1,2
6.1770,43.6875,-17.0000,-57.2958,-318.7078,-7.1620,323.8962,0.1800,0.0500,-0.1600,0.2460,3.0500,-0.2500,-9.5300,25,-4.2500,15.1875,45.5000,2,3,1,2
6.1970,43.6875,-16.8750,-39.3908,-322.2888,0.0000,324.6871,0.1900,0.0400,-0.0700,0.2064,3.0400,-0.2500,-9.4500,25,-4.2500,15.1875,45.5000,2,3,1,2
6.2170,43.6875,-16.8125,-82.3627,-343.7747,-14.3239,353.7935,0.1800,0.0400,0.0300,0.1868,3.0100,-0.2500,-9.3500,25,-3.5625,14.1875,44.3750,2,3,1,2
6.2380,43.4375,-16.6875,-78.7817,-422.5564,85.9437,438.3455,0.1500,0.0100,-0.2000,0.2502,2.9600,-0.2800,-9.6000,25,-3.5625,14.1875,44.3750,2,3,1,2
6.2590,43.4375,-16.5625,-114.5916,-315.1268,111.0106,353.2131,0.1500,0.0000,-0.2400,0.2830,2.9400,-0.2900,-9.6300,25,-3.5625,14.1875,44.3750,2,3,1,2
6.2760,43.1250,-16.4375,-164.7254,-275.7359,71.6197,329.0808,0.0700,-0.1000,-0.1000,0.1578,2.8500,-0.3800,-9.5000,25,-4.0000,14.5000,44.6875,2,3,1,2
6.2990,43.1250,-16.3750,-96.6866,-315.1268,64.4578,335.8690,0.1700,-0.0200,-0.0200,0.1723,2.9300,-0.2900,-9.4200,25,-4.0000,14.5000,44.6875,2,3,1,2
6.3160,43.1875,-16.2500,-32.2289,-354.5177,46.5528,359.0106,0.1700,0.0600,0.0200,0.1814,2.9100,-0.2100,-9.3800,25,-4.6875,14.5000,44.3750,2,3,1,2
6.3370,42.6875,-16.1250,-14.3239,-444.0423,0.0000,444.2733,0.1700,0.0300,-0.1100,0.2047,2.8800,-0.2400,-9.5200,25,-4.6875,14.5000,44.3750,2,3,1,2
6.3570,42.6875,-16.0000,-85.9437,-411.8134,42.9718,422.8749,0.1500,-0.0200,-0.2000,0.2508,2.8400,-0.3000,-9.6300,25,-4.6875,14.5000,44.3750,2,3,1,2
6.3770,42.3125,-15.8750,-128.9155,-372.4226,42.9718,396.4396,0.1200,-0.0400,-0.1400,0.1887,2.8000,-0.3000,-9.5700,25,-3.5625,15.1875,45.1875,2,3,1,2
6.3980,42.3125,-15.7500,-132.4965,-286.4789,57.2958,320.7932,0.2200,0.0500,-0.1500,0.2709,2.8800,-0.2000,-9.5900,25,-3.5625,15.1875,45.1875,2,3,1,2
6.4180,42.3125,-15.6875,-107.4296,-293.6409,78.7817,322.4479,0.2100,0.0900,-0.0500,0.2339,2.8600,-0.1600,-9.4900,25,-3.5625,14.8750,45.0625,2,3,1,2
6.4390,41.9375,-15.5625,-50.1338,-429.7184,71.6197,438.5210,0.1000,-0.0500,-0.1100,0.1568,2.7200,-0.3000,-9.5600,25,-3.5625,14.8750,45.0625,2,3,1,2
6.4600,42.0000,-15.4375,-25.0669,-497.7571,39.3908,499.9421,0.0800,0.0100,0.0500,0.0949,2.6800,-0.2300,-9.3900,25,-3.5625,14.8750,45.0625,2,3,1,2
6.4760,41.6250,-15.2500,-7.1620,-562.2149,10.7430,562.3630,0.1400,0.0500,-0.1400,0.2042,2.7000,-0.2000,-9.6000,25,-3.1875,14.5000,43.3750,2,3,1,2
6.5010,41.6250,-15.0625,-128.9155,-572.9578,-17.9049,587.5546,0.1000,0.0000,-0.3300,0.3448,2.6400,-0.2400,-9.8000,25,-3.1875,14.5000,43.3750,2,3,1,2
6.5170,41.6250,-14.8750,-93.1056,-519.2430,10.7430,527.6337,0.0800,0.0000,-0.2800,0.2912,2.5800,-0.2300,-9.7500,25,-3.0625,14.5000,43.8750,2,3,1,2
6.5370,41.2500,-14.6875,-60.8768,-451.2043,-3.5810,455.3066,0.1000,0.0400,-0.2400,0.2631,2.5900,-0.1900,-9.7200,25,-3.0625,14.5000,43.8750,2,3,1,2
6.5570,41.2500,-14.5625,17.9049,-401.0705,128.9155,421.6602,0.1600,0.0400,-0.0300,0.1676,2.6200,-0.1900,-9.5200,25,-3.0625,14.5000,43.8750,2,3,1,2
6.5780,40.8750,-14.4375,0.0000,-411.8134,153.9824,439.6600,0.1600,0.0200,-0.0900,0.1847,2.6000,-0.2200,-9.5900,25,-3.5000,14.5000,45.0625,2,3,1,2
6.5990,40.9375,-14.3125,14.3239,-533.5670,35.8099,534.9591,0.1400,-0.0200,-0.0300,0.1446,2.5500,-0.2600,-9.5300,25,-3.5000,14.5000,45.0625,2,3,1,2
6.6190,40.9375,-14.1250,-28.6479,-598.0247,-10.7430,598.8069,0.1100,-0.0300,-0.1200,0.1655,2.4900,-0.2700,-9.6300,25,-3.0625,13.7500,44.5625,2,3,1,2
6.6360,40.5625,-13.9375,-35.8099,-623.0916,0.0000,624.1198,0.1400,-0.0500,-0.0600,0.1603,2.4800,-0.2900,-9.5800,25,-3.0625,13.7500,44.5625,2,3,1,2
6.6600,40.5625,-13.6875,-35.8099,-669.6444,-93.1056,677.0337,0.1600,-0.0100,-0.0900,0.1838,2.4700,-0.2500,-9.6200,25,-3.0625,13.7500,44.5625,2,3,1,2
6.6770,40.0625,-13.5000,-39.3908,-676.8064,-93.1056,684.3151,0.1700,0.0300,-0.1000,0.1995,2.4400,-0.2000,-9.6300,25,-2.6875,15.5625,44.5625,2,3,1,2
6.7010,40.0000,-13.2500,-46.5528,-662.4825,-7.1620,664.1547,0.1900,0.0700,-0.2200,0.2990,2.4200,-0.1600,-9.7700,25,-2.6875,15.5625,44.5625,2,3,1,2
6.7170,40.0000,-13.0000,-10.7430,-694.7114,25.0669,695.2465,0.2100,0.0800,-0.0100,0.2249,2.4100,-0.1500,-9.5600,25,-2.3750,16.0000,45.3750,2,3,1,2
6.7420,39.5000,-12.8125,-139.6585,-648.1585,21.4859,663.3820,0.1200,-0.0200,-0.1700,0.2090,2.2800,-0.2500,-9.7300,25,-2.3750,16.0000,45.3750,2,3,1,2
6.7590,39.5000,-12.5000,-118.1725,-580.1198,64.4578,595.5321,0.1200,-0.0500,-0.1100,0.1703,2.2400,-0.2700,-9.6800,25,-2.3750,16.0000,45.3750,2,3,1,2
6.7790,39.1250,-12.3750,-32.2289,-623.0916,46.5528,625.6589,0.0600,-0.0600,-0.2500,0.2640,2.1500,-0.2800,-9.8300,25,-2.3750,14.5000,44.5625,1,3,1,2
6.8000,39.1250,-12.1875,71.6197,-551.4719,-32.2289,557.0361,0.1000,-0.0200,-0.2200,0.2425,2.1600,-0.2400,-9.8000,25,-2.3750,14.5000,44.5625,1,3,1,2
6.8200,39.1250,-12.0000,161.1444,-626.6726,-89.5247,653.2233,0.1400,0.0400,-0.0700,0.1616,2.1600,-0.1800,-9.6700,25,-2.0000,14.8750,44.2500,1,3,1,2
6.8410,38.6250,-11.6250,53.7148,-691.1304,-146.8204,708.5921,0.1300,0.0100,-0.2600,0.2909,2.1100,-0.2200,-9.8600,25,-2.0000,14.8750,44.2500,1,3,1,2
6.8610,38.5625,-11.4375,68.0387,-601.6057,-85.9437,611.5104,0.1300,0.0300,-0.3300,0.3559,2.0800,-0.2000,-9.9400,25,-2.0000,14.8750,44.2500,1,3,1,2
6.8810,38.1875,-11.2500,50.1338,-465.5282,-14.3239,468.4390,0.1200,0.0100,-0.1700,0.2083,2.0400,-0.2200,-9.7900,25,-0.8750,15.1875,44.5625,1,3,1,2
6.9020,38.1875,-11.1250,42.9718,-390.3275,21.4859,393.2732,0.0800,-0.0300,-0.0900,0.1241,1.9700,-0.2700,-9.7100,25,-0.8750,15.1875,44.5625,1,3,1,2
6.9180,38.1875,-11.0625,-7.1620,-376.0036,46.5528,378.9422,0.1800,0.0000,-0.0200,0.1811,2.0500,-0.2300,-9.6400,25,-1.5625,15.5625,43.8750,1,3,1,2
6.9420,37.6875,-10.8750,-7.1620,-415.3944,-14.3239,415.7030,0.2200,0.0000,-0.0700,0.2309,2.0700,-0.2400,-9.7000,25,-1.5625,15.5625,43.8750,1,3,1,2
6.9590,37.6250,-10.6875,157.5634,-526.4050,-53.7148,552.0994,0.1500,-0.0600,0.0700,0.1761,1.9700,-0.3000,-9.5600,25,-1.5625,15.5625,43.8750,1,3,1,2
6.9800,37.1875,-10.5625,17.9049,-544.3099,-125.3345,558.8405,0.2100,0.0000,-0.1000,0.2326,2.0000,-0.2500,-9.7300,25,-1.5625,14.8750,45.0625,1,3,1,2
7.0010,37.1250,-10.3125,-28.6479,-526.4050,-57.2958,530.2883,0.2500,0.0400,-0.0900,0.2687,2.0100,-0.2000,-9.7300,25,-1.5625,14.8750,45.0625,1,3,1,2
7.0210,36.5625,-10.1250,50.1338,-529.9860,7.1620,532.4000,0.2200,0.0100,-0.0900,0.2379,1.9600,-0.2300,-9.7400,25,-2.0000,15.1875,45.0625,1,3,1,2
7.0420,36.5625,-9.9375,111.0106,-540.7290,42.9718,553.6766,0.1400,-0.0200,-0.2000,0.2449,1.8400,-0.2800,-9.8500,25,-2.0000,15.1875,45.0625,1,3,1,2
7.0620,36.5625,-9.8125,111.0106,-494.1761,-14.3239,506.6937,0.1700,-0.0100,-0.0300,0.1729,1.8400,-0.2700,-9.6900,25,-2.0000,15.1875,45.0625,1,3,1,2
7.0820,36.0625,-9.6875,132.4965,-580.1198,-25.0669,595.5859,0.1900,0.0500,-0.1900,0.2733,1.8300,-0.2100,-9.8500,25,-1.1875,15.1875,43.7500,1,3,1,2
7.1030,36.0625,-9.3750,68.0387,-562.2149,-25.0669,566.8714,0.1200,0.0200,-0.1400,0.1855,1.7300,-0.2500,-9.8100,25,-1.1875,15.1875,43.7500,1,3,1,2
7.1190,35.6875,-9.2500,57.2958,-526.4050,-46.5528,531.5563,0.0800,-0.0800,-0.1700,0.2042,1.6600,-0.3600,-9.8400,25,-1.1875,14.1875,45.2500,1,3,1,2
7.1430,35.6250,-9.0625,128.9155,-476.2712,-78.7817,499.6599,0.0400,-0.0600,-0.2600,0.2698,1.5900,-0.3500,-9.9400,25,-1.1875,14.1875,45.2500,1,3,1,2
7.1600,35.6250,-8.9375,132.4965,-404.6515,-118.1725,441.8856,0.0700,-0.0600,-0.1600,0.1847,1.5900,-0.3500,-9.8400,25,-1.1875,14.1875,45.2500,1,3,1,2
7.1800,35.0000,-8.8750,146.8204,-422.5564,-128.9155,465.5420,0.1300,0.0000,-0.0700,0.1476,1.6300,-0.2800,-9.7600,25,-0.8750,16.6875,45.2500,1,3,1,2
7.2010,34.9375,-8.6250,179.0493,-401.0705,-136.0775,459.8187,0.1500,0.0200,-0.1700,0.2276,1.6200,-0.2700,-9.8600,25,-0.8750,16.6875,45.2500,1,3,1,2
7.2210,34.5625,-8.5625,57.2958,-257.8310,-53.7148,269.5272,0.2000,0.0800,-0.2300,0.3151,1.6600,-0.2200,-9.9200,25,-0.0625,14.5000,45.0000,1,3,1,2
7.2420,34.5625,-8.5000,-107.4296,-164.7254,35.8099,199.8948,0.2100,0.0700,-0.0500,0.2269,1.6600,-0.2300,-9.7400,25,-0.0625,14.5000,45.0000,1,3,1,2
7.2630,34.6250,-8.4375,-75.2007,-207.6972,53.7148,227.3292,0.1600,-0.0100,-0.1100,0.1944,1.6000,-0.3100,-9.8000,25,-0.0625,14.5000,45.0000,1,3,1,2
7.2830,34.2500,-8.3125,-68.0387,-200.5352,57.2958,219.3774,0.1000,-0.1000,-0.1200,0.1855,1.5300,-0.3900,-9.8200,25,-0.5000,15.1875,45.6875,1,3,1,2
7.3030,34.1875,-8.2500,-103.8486,-239.9261,-39.3908,264.3874,0.1500,-0.0600,-0.0200,0.1628,1.5700,-0.3500,-9.7200,25,-0.5000,15.1875,45.6875,1,3,1,2
7.3200,33.7500,-8.1875,-53.7148,-336.6127,-53.7148,345.0778,0.1800,0.0000,-0.0700,0.1931,1.5800,-0.2800,-9.7700,25,-0.5000,15.1875,44.5000,1,3,1,2
7.3440,33.7500,-8.0625,-25.0669,-347.3557,-25.0669,349.1600,0.2000,0.0300,-0.1700,0.2642,1.5800,-0.2500,-9.8800,25,-0.5000,15.1875,44.5000,1,3,1,2
7.3610,33.7500,-7.9375,-89.5247,-236.3451,0.0000,252.7324,0.1700,0.0200,-0.2600,0.3113,1.5300,-0.2500,-9.9700,25,-0.5000,15.1875,44.5000,1,3,1,2
7.3810,33.4375,-7.9375,-82.3627,-150.4014,0.0000,171.4765,0.1800,0.0000,-0.1900,0.2617,1.5300,-0.2700,-9.9000,25,0.5625,15.1875,45.0000,1,3,1,2
7.4020,33.4375,-7.8750,-85.9437,-128.9155,7.1620,155.1026,0.1300,-0.0300,-0.0200,0.1349,1.4800,-0.3100,-9.7300,25,0.5625,15.1875,45.0000,1,3,1,2
7.4220,33.4375,-7.8125,-107.4296,-222.0211,-53.7148,252.4278,0.1600,-0.0200,0.0200,0.1625,1.4900,-0.2900,-9.6900,25,0.2500,14.8750,45.2500,1,3,1,2
7.4430,33.1250,-7.6875,-139.6585,-311.5458,-75.2007,349.6004,0.1500,-0.0200,-0.0900,0.1761,1.4700,-0.2700,-9.8000,25,0.2500,14.8750,45.2500,1,3,1,2
7.4630,33.1250,-7.5625,-89.5247,-322.2888,0.0000,334.4917,0.1700,-0.0300,-0.1200,0.2102,1.4700,-0.2800,-9.8300,25,0.2500,14.8750,45.2500,1,3,1,2
7.4800,32.7500,-7.5000,-85.9437,-207.6972,25.0669,226.1698,0.1500,-0.0200,-0.3300,0.3630,1.4300,-0.2700,-10.0500,25,-0.0625,14.8750,45.2500,1,3,1,2
7.5040,32.7500,-7.4375,-146.8204,-107.4296,3.5810,181.9620,0.1800,0.0100,-0.2000,0.2693,1.4600,-0.2200,-9.9200,25,-0.0625,14.8750,45.2500,1,3,1,2
7.5210,32.3125,-7.4375,-125.3345,-111.0106,-7.1620,167.5810,0.1300,0.0100,-0.1500,0.1987,1.4000,-0.2100,-9.8700,25,-0.0625,15.1875,45.2500,1,3,1,2
7.5450,32.3125,-7.3750,-32.2289,-153.9824,-7.1620,157.4820,0.1400,-0.0100,-0.0500,0.1490,1.4000,-0.2400,-9.7800,25,-0.0625,15.1875,45.2500,1,3,1,2
7.5620,32.3125,-7.3125,-32.2289,-186.2113,-46.5528,194.6291,0.1100,-0.0600,-0.1700,0.2112,1.3700,-0.2900,-9.8900,25,-0.0625,15.1875,45.2500,1,3,1,2
7.5820,32.0000,-7.2500,-7.1620,-118.1725,-3.5810,118.4435,0.1600,-0.0300,-0.1200,0.2022,1.4000,-0.2500,-9.8400,25,1.0000,15.5625,45.2500,1,3,1,2
7.6030,32.0000,-7.1875,-25.0669,-157.5634,17.9049,160.5464,0.2200,0.0600,-0.0900,0.2452,1.4600,-0.1600,-9.8200,25,1.0000,15.5625,45.2500,1,3,1,2
7.6230,31.6875,-7.1875,-57.2958,-139.6585,64.4578,164.1405,0.1900,0.0000,-0.1300,0.2302,1.4100,-0.2300,-9.8600,25,0.2500,14.8750,45.6875,1,3,1,2
7.6430,31.6875,-7.1250,-85.9437,-93.1056,68.0387,143.8202,0.1000,-0.0400,-0.1500,0.1847,1.3200,-0.2600,-9.8700,25,0.2500,14.8750,45.6875,1,3,1,2
7.6640,31.7500,-7.0625,-96.6866,-89.5247,28.6479,134.8468,0.1400,0.0300,-0.1700,0.2223,1.3500,-0.1700,-9.9000,25,0.2500,14.8750,45.6875,1,3,1,2
7.6800,31.3750,-7.0625,-93.1056,-82.3627,0.0000,124.3072,0.1600,0.0700,-0.2100,0.2731,1.3700,-0.1400,-9.9400,25,0.5625,15.1875,44.8750,1,3,1,2
7.7050,31.3750,-7.0625,-100.2676,-60.8768,-3.5810,117.3559,0.1400,0.0200,-0.1400,0.1990,1.3500,-0.1700,-9.8700,25,0.5625,15.1875,44.8750,1,3,1,2
7.7210,31.0000,-7.0000,-121.7535,-114.5916,10.7430,167.5427,0.1200,-0.0300,-0.0500,0.1334,1.3200,-0.2300,-9.7800,25,0.2500,15.1875,45.2500,1,3,1,2
7.7460,31.0000,-6.9375,-78.7817,-139.6585,28.6479,162.8857,0.1200,-0.0300,-0.2000,0.2352,1.3200,-0.2300,-9.9300,25,0.2500,15.1875,45.2500,1,3,1,2
7.7620,31.0625,-6.9375,-68.0387,-114.5916,25.0669,135.6055,0.1600,-0.0100,-0.1600,0.2265,1.3500,-0.2000,-9.8900,25,0.2500,15.1875,45.2500,1,3,1,2
7.7830,30.6250,-6.9375,-71.6197,-50.1338,3.5810,87.4963,0.1400,0.0000,-0.2600,0.2953,1.3300,-0.1900,-10.0000,25,0.2500,15.1875,44.1875,1,3,1,2
7.8030,30.6250,-6.8750,-7.1620,-7.1620,-17.9049,20.5712,0.0800,-0.0500,-0.0700,0.1175,1.2700,-0.2400,-9.8100,25,0.2500,15.1875,44.1875,1,3,1,2
7.8270,30.2500,-6.8750,-25.0669,-71.6197,3.5810,75.9642,0.1700,-0.0100,-0.1000,0.1975,1.3500,-0.2000,-9.8300,25,0.5625,15.5625,44.1875,1,3,1,2
7.8480,30.2500,-6.8750,-46.5528,-100.2676,17.9049,111.9882,0.1800,0.0400,-0.1000,0.2098,1.3500,-0.1300,-9.8300,25,0.5625,15.5625,44.1875,1,3,1,2
7.8650,30.3125,-6.8125,-60.8768,-93.1056,82.3627,138.4133,0.1800,0.0600,-0.0800,0.2059,1.3500,-0.1100,-9.8100,25,0.5625,15.5625,44.1875,1,3,1,2
7.8850,30.0000,-6.8125,-17.9049,-78.7817,100.2676,128.7662,0.1800,-0.0200,-0.1300,0.2229,1.3400,-0.2000,-9.8700,25,0.5625,15.1875,44.5000,1,3,1,2
7.9090,30.0000,-6.7500,85.9437,-103.8486,35.8099,139.4747,0.1900,-0.0300,-0.1700,0.2567,1.3500,-0.2200,-9.9100,25,0.5625,15.1875,44.5000,1,3,1,2
7.9260,29.6875,-6.6875,35.8099,-89.5247,93.1056,134.0361,0.2400,0.0300,0.0000,0.2419,1.3900,-0.1500,-9.7300,25,0.2500,14.5000,43.2500,1,3,1,2
7.9470,29.7500,-6.6875,25.0669,-157.5634,200.5352,256.2596,0.1800,0.0100,0.0800,0.1972,1.3200,-0.1700,-9.6500,25,0.2500,14.5000,43.2500,1,3,1,2
7.9670,29.8125,-6.6250,-28.6479,-200.5352,193.3733,280.0505,0.1200,0.0200,-0.1700,0.2090,1.2600,-0.1600,-9.9100,25,0.2500,14.5000,43.2500,1,3,1,2
7.9870,29.5625,-6.5625,-89.5247,-186.2113,132.4965,245.4478,0.1400,-0.0200,-0.2400,0.2786,1.2700,-0.2100,-9.9800,25,0.2500,14.8750,44.5000,1,3,1,2
8.0080,29.5625,-6.5000,-42.9718,-125.3345,75.2007,152.3498,0.0900,0.0000,-0.2400,0.2563,1.2000,-0.1900,-9.9800,25,0.2500,14.8750,44.5000,1,3,1,2
8.0290,29.3125,-6.4375,-50.1338,-103.8486,96.6866,150.4867,0.0700,-0.0800,-0.0500,0.1175,1.1700,-0.2700,-9.8000,25,1.0000,15.1875,44.1875,1,3,1,2
8.0490,29.3750,-6.3750,-25.0669,-175.4683,114.5916,211.0656,0.1100,-0.0200,-0.2000,0.2291,1.2100,-0.2000,-9.9400,25,1.0000,15.1875,44.1875,1,3,1,2
8.0690,29.4375,-6.3125,-32.2289,-225.6021,89.5247,244.8462,0.0600,-0.0900,-0.0100,0.1086,1.1400,-0.2800,-9.7600,25,1.3750,14.8750,44.5000,1,3,1,2
8.0900,29.2500,-6.2500,-78.7817,-247.0881,93.1056,275.5499,0.2200,0.0900,-0.0800,0.2508,1.2900,-0.0800,-9.8300,25,1.3750,14.8750,44.5000,1,3,1,2
8.1100,29.3125,-6.1250,-182.6303,-290.0599,150.4014,374.3116,0.3200,0.0900,-0.1600,0.3689,1.4400,0.0500,-9.8900,25,1.3750,14.8750,44.5000,1,3,1,2
8.1310,29.0000,-6.1250,-68.0387,-236.3451,290.0599,380.2933,0.1800,-0.0100,-0.1700,0.2478,1.2300,-0.1800,-9.9200,25,0.5625,15.1875,44.1875,1,3,1,2
